Source,Target,Label,Fecha
Alberto Castillo,Ricardo Tanturi,Recuerdo - Buenos Aires 08/01/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,La Vida Es Corta - Buenos Aires 19/02/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Mozo Guapo - Buenos Aires 19/02/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,La Serenata (Mi Amor) - Buenos Aires 06/05/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Pocas Palabras - Buenos Aires 16/06/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Mi Romance - Buenos Aires 07/07/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Noches de Colón - Buenos Aires 14/08/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Mi Morocha - Buenos Aires 18/09/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,El Moro - Buenos Aires 27/11/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Ese Sos Vos - Buenos Aires 23/12/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Recuerdo Malevo - Buenos Aires 23/12/1941 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Al Compás de un Tango - Buenos Aires 18/03/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Madame Ivonne - Buenos Aires 18/03/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Decile Que Vuelva - Buenos Aires 27/05/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Así Es la Milonga - Buenos Aires 27/05/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,La Copa del Olvido - Buenos Aires 20/07/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Tango - Buenos Aires 20/07/1942 (Restauración 2022),2022-09-05
Alberto Castillo,Ricardo Tanturi,Mozo Guapo,2020-02-20
Alberto Castillo,Ricardo Tanturi,Pocas Palabras,2020-02-20
Alberto Castillo,Ricardo Tanturi,Noches de Colon,2020-02-20
Alberto Castillo,Ricardo Tanturi,Ese Sos Vos,2020-02-20
Alberto Castillo,Ricardo Tanturi,Al Compas de un Tango,2020-02-20
Alberto Castillo,Ricardo Tanturi,Decile Que Vuelva,2020-02-20
Alberto Castillo,Ricardo Tanturi,La Copa del Olvido,2020-02-20
Alberto Castillo,Ricardo Tanturi,El Tango Es el Tango,2020-02-20
Alberto Castillo,Ricardo Tanturi,Como Se Pianta La Vida,2020-02-20
Alberto Castillo,Ricardo Tanturi,Muñeca Cruel,2020-02-20
Alberto Castillo,Ricardo Tanturi,Cuatro Compases,2020-02-20
Alberto Castillo,Ricardo Tanturi,Asi Se Baila el Tango,2020-02-20
Alberto Castillo,Ricardo Tanturi,Cancion de Tango,2020-02-20
Alberto Castillo,Ricardo Tanturi,Con los Amigos,2020-02-20
Alberto Castillo,Ricardo Tanturi,Mi Piba Linda,2020-02-20
Alberto Castillo,Ricardo Tanturi,Bailongo de los Domingos,2020-02-20
Alberto Castillo,Ricardo Tanturi,A Mi Madre (Con los Amigos),2014-05-20
Alberto Castillo,Ricardo Tanturi,Argañaraz (Aquellas Farras),2014-05-20
Alberto Castillo,Ricardo Tanturi,El Buey Solo,2014-05-20
Alberto Castillo,Ricardo Tanturi,Comparsa Criolla,2014-05-20
Alberto Castillo,Ricardo Tanturi,Canción de Rango,2014-05-20
Alberto Castillo,Ricardo Tanturi,Noches de Colón,2014-05-20
Alberto Castillo,Ricardo Tanturi,Noches De Colón,2006-01-01
Alberto Castillo,Ricardo Tanturi,Que Me Quiten Lo Bailao!,2010-08-03
Alberto Castillo,Ricardo Tanturi,Tango (Voz De Tango),2010-08-03
Alberto Castillo,Osvaldo Requena,Se Paso Tu Cuarto de Hora,2014-06-20
Alberto Castillo,Osvaldo Requena,Alma de Moreno,2014-06-20
Ale Sergi,Milrayos,Himno - Remix,2019-10-04
Ale Sergi,Milrayos,Himno,2018-04-20
Ale Sergi,De La Rivera,Carolyn,2018-05-04
Ale Sergi,De La Rivera,Déjalo,2018-05-04
Ale Sergi,De La Rivera,Carolyn - Radio Edit,2018-09-21
Ale Sergi,El Remolón,Se Fue a la Villa (Feat. Ale Sergi),2012-09-24
Ale Sergi,Mery Granados,Sería Más Fácil,2017-04-21
Claudio Marciello,La Mississippi,Ermitaño - Vivo Luna Park,2019-04-05
Claudio Marciello,Willy Quiroga,Rugido de Cien Mil Dragones,2021-12-17
Attaque 77,Vitillo Ábalos,Canto Eterno (with Vitillo Ábalos & Peteco Carabajal),2019-03-25
Rubén Juárez,Roberto Grela,Como Todas,2021-10-14
Rubén Juárez,Roberto Grela,Criollita Decí Que Sí,2021-10-14
Rubén Juárez,Roberto Grela,Fierro Manso,2021-10-14
Rubén Juárez,Roberto Grela,La Tropilla,2021-10-14
Rubén Juárez,Roberto Grela,Pobre Gallo Bataraz,2021-10-14
Rubén Juárez,Roberto Grela,Juera Güay,2021-10-14
Rubén Juárez,Roberto Grela,El Último Viaje,2021-10-14
Rubén Juárez,Cristian Zárate,Corazón al Sur,2005-01-01
Lo' Pibitos,Emme,Envión,2015-04-07
Lo' Pibitos,Julian Kartun,El Ritmo de la Vida,2015-04-07
Lo' Pibitos,Pablo Vidal,El Cielo Espera,2015-04-07
Lo' Pibitos,Facundo Cabral,Levántate y Anda,2020-05-01
Lo' Pibitos,De La Rivera,Nada Que Ver,2018-05-10
Lo' Pibitos,El Chavez,Los Astros,2018-11-16
Lucas & The Woods,Silvina Moreno,Que Será de Mí (feat. Silvina Moreno),2020-10-02
Daniel Agostini,Nolberto Al k la,La Ventanita,2019-07-05
Los Chakales,La Repandilla,Ni un Segundo Dudé,2019-06-07
Bandalos Chinos,Tei Shi,Los Puntos,2020-10-09
Bandalos Chinos,Daniela Spalla,Bailando Lentos,2019-11-22
Chiara Parravicini,FLORIAN,Yin Yang,2020-10-30
Acus,Cirilo Fernandez,ALGO PASO,2021-11-12
Acus,Abril Olivera,Con Mi Amiga,2021-12-17
Isla de Caras,Delfina Campos,Todo el Universo,2021-09-10
El Chacal & Los Alpes Floreados,Galean,Detras de Ti,2021-12-17
El Chacal & Los Alpes Floreados,Mariano Godoy,Zamba al Natural,2017-04-27
El Chacal & Los Alpes Floreados,Capri,Ahre - Capri - Remix,2021-08-13
El Chacal & Los Alpes Floreados,Capri,Ahre - Capri Remix,2021-06-18
El Chacal & Los Alpes Floreados,Francisca y Los Exploradores,No Me Quieren,2020-01-03
El Chacal & Los Alpes Floreados,Francisca y Los Exploradores,Probe Todo Loqui,2020-01-03
El Chacal & Los Alpes Floreados,Jazmin Esquivel,Veo el Mar,2019-06-27
El Chacal & Los Alpes Floreados,Julio Franchi,Una Forma de Ser Feliz,2019-03-10
Gabo Ferro,Juan Carlos Tolosa,Sigo el río,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Sólo tenemos ciencia,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Cuando el amor no entra,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,"Un eco, un gesto, una señal",2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Soy todo lo que recuerdo,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Como la maleza,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Por qué no llorás un poco,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,No te alcanza (solo voz),2017-09-27
Gabo Ferro,Juan Carlos Tolosa,No te alcanza (solo piano),2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Voy a negar el mar,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Sobre madera rosa,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Los recuerdos son reflejos,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Volví al jardín,2017-09-27
Gabo Ferro,Juan Carlos Tolosa,Volver a volver,2017-09-27
Quique Sinesi,"Gustavo ""Cuchi"" Leguizamon",Cuchicheo #1,2016-08-23
Quique Sinesi,Alejandro Manzoni,Corazonando (Corazón Que Te Sucede),2016-08-23
Quique Sinesi,Silvia Iriondo,Elogio del Viento,2016-08-23
Quique Sinesi,Guadalupe Gómez,Canción Hacia Vos,2014-08-20
Quique Sinesi,Guadalupe Gómez,8:24 P.M.,2014-08-20
Quique Sinesi,Guadalupe Gómez,El Abrazo,2014-08-20
Quique Sinesi,Guadalupe Gómez,Mulher do Mar,2014-08-20
Quique Sinesi,Guadalupe Gómez,De Farra,2014-08-20
Quique Sinesi,Guadalupe Gómez,Alas Desplegadas,2014-08-20
Quique Sinesi,Guadalupe Gómez,La Magia Está Adentro Tuyo,2014-08-20
Quique Sinesi,Guadalupe Gómez,Okayama,2014-08-20
Quique Sinesi,Guadalupe Gómez,Serás Verdad (Bonus Track) [feat. Magnolia Cuarteto de Cuerdas],2014-08-20
Quique Sinesi,César Franov,Sudán,1987-10-24
Quique Sinesi,César Franov,Jalva,1987-10-24
Quique Sinesi,César Franov,Alma Linda,1987-10-24
Quique Sinesi,César Franov,El Pibe en Israel,1987-10-24
Quique Sinesi,César Franov,Olia,1987-10-24
Quique Sinesi,Alejandro Franov,Sudán,1987-10-24
Quique Sinesi,Alejandro Franov,Hombre Lago,2019-10-11
Quique Sinesi,Ernesto Snajer,Donde Quiera Que Estés,2018-12-01
Silvina López,Walter Heinze,Ramito De Albahaca,2003
Chancha Via Circuito,Miriam García,Nadie Lo Riega,2018-06-08
Chancha Via Circuito,Miriam García,Coplita,2014-04-02
Chancha Via Circuito,Miriam García,Pintar el Sol - Remix,2010-08-20
Chancha Via Circuito,Miriam García,Como Noide,2019-03-15
Chancha Via Circuito,Miriam García,Coplita - Instrumental,2014-06-17
Chancha Via Circuito,Kaleema,Kawa Kawa,2018-06-08
Chancha Via Circuito,Kaleema,Anima (feat. Chancha Via Circuito),2017-07-26
Chancha Via Circuito,Kaleema,Velo - Chancha Via Circuito Remix,2022-06-24
Chancha Via Circuito,Kaleema,Sierra Leona - Chancha Via Circuito Remix,2018-02-23
Chancha Via Circuito,Frikstailers,Guajaca - Frikstailers Remix,2015-06-02
Chancha Via Circuito,Thornato,Jardines - Thornato Remix,2015-06-02
Chancha Via Circuito,King Coya,Sauce - King Coya Remix,2015-06-02
Chancha Via Circuito,Sara Hebe,Camino de Posguerra - Reptilian Commander Remix,2015-06-02
Chancha Via Circuito,Sara Hebe,Camino de Posguerra,2014-04-02
Chancha Via Circuito,El Remolón,Sueño en Paraguay - El Remolón & Ale Ortiz Remix,2015-06-02
Chancha Via Circuito,SidiRum,Sauce - Sidirum Remix,2015-06-02
Chancha Via Circuito,SidiRum,Sabiamantis,2014-04-02
Chancha Via Circuito,Barrio Lindo,De Tu Mano - Barrio Lindo Remix,2015-06-02
Chancha Via Circuito,Barrio Lindo,Sabiamantis,2014-04-02
Chancha Via Circuito,Fauna,La Revancha de Chancha,2010-08-20
Chancha Via Circuito,Wenceslada,Caracol - Remix,2010-08-20
Chancha Via Circuito,Wenceslada,Zorzal,2008-08-20
Chancha Via Circuito,Wenceslada,Caracol - Chancha Via Circuito Remix,2020-12-11
Chancha Via Circuito,Princesa,Con la Misma Moneda - Remix,2008-08-20
Chancha Via Circuito,Fémina,Cometa,2022-10-28
Chancha Via Circuito,Loli Molina,Huella Verde,2022-06-24
Chancha Via Circuito,Loli Molina,Al Sur,2022-06-24
Chancha Via Circuito,Loli Molina,El Sueño de la Mariposa,2022-06-24
Chancha Via Circuito,Hermetics,Sano - Hermetics Remix,2022-02-25
Chancha Via Circuito,LUVI TORRES,Abro,2021-10-15
Chancha Via Circuito,LUVI TORRES,Sano,2021-10-15
Chancha Via Circuito,LUVI TORRES,Sano - Hermetics Remix,2022-02-25
Chancha Via Circuito,Paloma del Cerro,Yemanja (Remix),2021-05-28
Chancha Via Circuito,Gus Goncalves,Una Pulgada de Silencio,2020-06-12
Chancha Via Circuito,Shaman Herrera,Yo He Sido - El Camino de Leda,2018-11-02
Chancha Via Circuito,Federico Estevez,El Quemado,2020-04-09
Agustín Guerrero,Pablo Agri,Bailango,2015-02-19
Ramiro Flores,Sergio Verdinelli,Doctor,2012-03-01
Ramiro Flores,Sergio Verdinelli,Hipnótico I,2012-03-01
Ramiro Flores,Sergio Verdinelli,Son Dos,2012-03-01
Ramiro Flores,Sergio Verdinelli,5 de Septiembre,2012-03-01
Ramiro Flores,Sergio Verdinelli,Austin,2012-03-01
Ramiro Flores,Sergio Verdinelli,Segundo Acto,2012-03-01
Ramiro Flores,Sergio Verdinelli,Hipnótico II,2012-03-01
Ramiro Flores,Juan Canosa,Doctor,2012-03-01
Ramiro Flores,Juan Canosa,Feraldi,2007
Ramiro Flores,Juan Canosa,El Serrucho (I),2007
Ramiro Flores,Juan Canosa,Rodrigo,2007
Ramiro Flores,Juan Canosa,Barcos,2007
Ramiro Flores,Juan Canosa,***,2007
Ramiro Flores,Juan Canosa,L'après Midi D'un Curupí,2007
Ramiro Flores,Juan Canosa,Dial,2007
Ramiro Flores,Juan Canosa,Zap,2007
Ramiro Flores,Juan Canosa,El Serrucho (II),2007
Ramiro Flores,Matías Méndez,Doctor,2012-03-01
Ramiro Flores,Pedro Rossi,Son Dos,2012-03-01
Ramiro Flores,Martín Pantyrer,5 de Septiembre,2012-03-01
Ramiro Flores,Martín Pantyrer,Segundo Acto,2012-03-01
Ramiro Flores,Jeronimo Carmona,Austin,2012-03-01
Ramiro Flores,Jeronimo Carmona,Hipnótico II,2012-03-01
Ramiro Flores,Jeronimo Carmona,Feraldi,2007
Ramiro Flores,Jeronimo Carmona,El Serrucho (I),2007
Ramiro Flores,Jeronimo Carmona,Rodrigo,2007
Ramiro Flores,Jeronimo Carmona,Barcos,2007
Ramiro Flores,Jeronimo Carmona,***,2007
Ramiro Flores,Jeronimo Carmona,L'après Midi D'un Curupí,2007
Ramiro Flores,Jeronimo Carmona,Dial,2007
Ramiro Flores,Jeronimo Carmona,Zap,2007
Ramiro Flores,Jeronimo Carmona,El Serrucho (II),2007
Ramiro Flores,Ezequiel Cantero,Bardal,2020-10-08
Ramiro Flores,Ezequiel Cantero,Vueltas,2014-01-14
Ramiro Flores,Ezequiel Cantero,Negro es el Carbón,2014-01-14
Ramiro Flores,Ezequiel Cantero,Shai,2014-01-14
Ramiro Flores,Guillermo Klein,Sortilegio,2014-03-01
Ramiro Flores,Guillermo Klein,De Ambar,2014-03-01
Ramiro Flores,Dario Jalfin,Hubo,2020-06-26
Aca Seca Trio,Diego Schissi,Cucusitas,2014-08-01
Rodrigo Dominguez,Sergio Verdinelli,La formula,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,PF2,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Paralelas,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,PF2 - Toma alternativa,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Desde el principio,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Impro para Magui,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Cuando sea necesario,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Una idea,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Sin tocar el suelo,2019-02-10
Rodrigo Dominguez,Sergio Verdinelli,Borocotopo,2017-06-11
Rodrigo Dominguez,Hernan Hecht,Suggestions,2019-10-07
Rodrigo Dominguez,Hernan Hecht,Testigo,2019-10-07
Rodrigo Dominguez,Hernan Hecht,Mariano y Carolina,2019-10-07
Rodrigo Dominguez,Hernan Hecht,Persona,2019-10-07
Rodrigo Dominguez,Hernan Hecht,Nasty,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Brothers,2012-11-13
Rodrigo Dominguez,Hernan Hecht,How To,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Drop Dogs,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Circo,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Revueltas,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Sequestered,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Sol de Noche,2012-11-13
Rodrigo Dominguez,Hernan Hecht,Unforgiven,2012-11-13
Sergio Verdinelli,Ernesto Jodos,Fermatas,2000-08-24
Sergio Verdinelli,Ernesto Jodos,Certezas,2000-08-24
Sergio Verdinelli,Ernesto Jodos,Grandes distancias,2000-08-24
Sergio Verdinelli,Ernesto Jodos,Veo una sombra sobre un vidrio,2000-08-24
Sergio Verdinelli,Ernesto Jodos,Puntos de vista,2000-08-24
Sergio Verdinelli,Ernesto Jodos,Pista 8,2000-08-24
Sergio Verdinelli,Ernesto Jodos,56-A,2000-08-24
Sergio Verdinelli,Juan Cruz De Urquiza,Medias Verdades,2022-04-29
Sergio Verdinelli,Juan Cruz De Urquiza,Última Chance,2022-04-29
Sergio Verdinelli,Juan Cruz De Urquiza,Esa Tarde,2022-04-29
Sergio Verdinelli,Juan Cruz De Urquiza,Ilusión en Red,2022-04-29
Sergio Verdinelli,Sebastián de Urquiza,The Sorcerer,2018-11-09
Sergio Verdinelli,Sebastián de Urquiza,Speak No Evil,2018-11-09
Roberto Chanel,Angel Dominguez,Como Le Digo A La Vieja,2019-01-24
Roberto Chanel,Angel Dominguez,El Embrollo,2019-01-24
Roberto Chanel,Angel Dominguez,Estampa Tanguera,2019-01-24
Roberto Chanel,Angel Dominguez,Faltal Y Tanguera,2019-01-24
Roberto Chanel,Angel Dominguez,Pelele,2019-01-24
Roberto Chanel,Angel Dominguez,Plegaria Al Senor,2019-01-24
Roberto Chanel,Angel Dominguez,Por Una Muneca,2019-01-24
Roberto Chanel,Angel Dominguez,Si Sos Brujo,2019-01-24
Roberto Chanel,Angel Dominguez,Mi Madre Y Vos,2019-01-24
Roberto Chanel,Angel Dominguez,No Me Hablen De Ella,2019-01-24
Roberto Chanel,Angel Dominguez,Porque Te Quiero Asi,2019-01-24
Roberto Chanel,Agustín Bardi,El rodeo,2018-04-01
Roberto Chanel,Julio De Caro,Mala junta,2018-04-01
Roberto Chanel,Julio De Caro,Mala estampa (Mala pinta),2018-04-01
Roberto Chanel,Pedro Laurenz,Mala junta,2018-04-01
Roberto Chanel,Vicente Salerno,Que bien te queda,2018-04-01
Roberto Chanel,Argentino Galván,El dia de tu ausencia,2018-04-01
Roberto Chanel,Oscar Serpa,En cada puerto un adios,2018-04-01
Roberto Chanel,Osvaldo Pugliese,Adios bardi,2018-04-01
Roberto Chanel,Osvaldo Pugliese,"Muchachos, Comienza la Ronda",2012-10-19
Roberto Chanel,Osvaldo Pugliese,Silbar de Boyero,2012-10-19
Roberto Chanel,Osvaldo Pugliese,La Abandone y No Sabia,2012-10-19
Roberto Chanel,Osvaldo Pugliese,Puentecito de Mi Rio,2012-10-19
Roberto Chanel,Osvaldo Pugliese,El Sueño del Pibe,2012-10-19
Roberto Chanel,Osvaldo Pugliese,La Abandone Y No Sabía,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Puentecito De Mi Río,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Muchachos Comienza La Ronda,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Ojos Maulas,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Consejo De Oro,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Que Bien Te Queda,1998-01-01
Roberto Chanel,Osvaldo Pugliese,El Tango Es Una Historia,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Escuchame Manon,1998-01-01
Roberto Chanel,Osvaldo Pugliese,Sin lagrimas,2018-04-03
Roberto Chanel,Osvaldo Pugliese,La mascota del barrio,2018-04-03
Roberto Chanel,Osvaldo Pugliese,Mirando la lluvia,2018-04-03
Roberto Chanel,Osvaldo Pugliese,Escuchame manon,2018-04-03
Roberto Chanel,Osvaldo Pugliese,Cabecitas blancas,2018-04-03
Roberto Chanel,Osvaldo Pugliese,Anda que te cure lola,2018-04-03
Roberto Chanel,Osvaldo Pugliese,El sueño del pibe,2018-04-02
Roberto Chanel,Osvaldo Pugliese,Rondando tu esquina,2018-04-02
Roberto Chanel,Osvaldo Pugliese,Por qué...,2018-04-02
Roberto Chanel,Osvaldo Pugliese,Consejo de oro,2018-04-02
Roberto Chanel,Osvaldo Pugliese,Andá Que Te Cure Lola,2014-05-13
Roberto Chanel,Osvaldo Pugliese,Mirando la Lluvia,2012-10-19
Roberto Chanel,Osvaldo Pugliese,Que bien te queda (Como has cambiado),2011-05-27
Roberto Chanel,Osvaldo Pugliese,El día de tu ausencia,2011-05-27
Roberto Chanel,Osvaldo Pugliese,Tu casa ya no está,2011-05-27
Roberto Chanel,Osvaldo Pugliese,El Día de Tu Ausencia,2009-12-18
Roberto Chanel,Osvaldo Pugliese,Escúchame Manon,2009-11-03
Roberto Chanel,Osvaldo Pugliese,Nada Mas Que un Corazón,2009-11-03
Roberto Chanel,Osvaldo Pugliese,Tu Casa Ya No Está (Vals),2003-01-01
Roberto Chanel,Manuel Sucher,Nada mas que un corazon,2018-04-01
Roberto Chanel,Francisco de Caro,Mala estampa (Mala pinta),2018-04-01
Jorge Vidal,Juan Caldarella,Pastoral,2018-04-05
Jorge Vidal,Rodolfo Sciammarella,Vieja recova,2018-04-05
Jorge Vidal,Rodolfo Sciammarella,Llevatelo todo,2018-04-05
Jorge Vidal,Oscar Castagniaro,Porque canto el tango,2018-04-05
Jorge Vidal,Luciano Leocata,Y mientes todavia,2018-04-05
Jorge Vidal,Emilio Balcarce,El tobiano,2018-04-05
Jorge Vidal,Osvaldo Pugliese,Don atilio,2018-04-05
Jorge Vidal,Osvaldo Pugliese,Un Baile a Beneficio,2015-11-23
Jorge Vidal,Osvaldo Pugliese,Por que canto el tango,2011-05-27
Jorge Vidal,Osvaldo Pugliese,Un baile a Beneficio (La podrida),2011-05-27
Jorge Vidal,Ismael Spitalnik,Bien milonga,2018-04-05
Jorge Vidal,Osvaldo Ruggiero,Para dos,2018-04-05
Jorge Vidal,Edmundo Rivero,A la Luz de un Candil,2015-05-25
Jorge Vidal,Edmundo Rivero,Mala Entraña,2015-05-25
Jorge Vidal,Edmundo Rivero,Cuando Me Entrés a Fallar,2015-05-25
Jorge Vidal,Edmundo Rivero,Olvidao,2015-05-25
Jorge Vidal,Edmundo Rivero,Que Se Vayan,2015-05-25
Jorge Vidal,Nelly Omar,Cornetín,2015-05-25
Jorge Vidal,Nelly Omar,Que el Cielo Te Proteja,2015-05-25
Jorge Vidal,Nelly Omar,Mulita,2015-05-25
Jorge Vidal,Nelly Omar,El Mismo Dolor,2015-05-25
Jorge Vidal,Alberto Moran,Y mientes todavia,2018-04-05
Jorge Vidal,Alberto Moran,Barra querida,2018-04-05
Jorge Vidal,Alberto Moran,Llevatelo todo,2018-04-05
Jorge Vidal,Alberto Moran,El mate amargo,2018-04-05
Jorge Vidal,Alberto Moran,El cielo en las manos,2018-04-05
Jorge Vidal,Alberto Moran,Que nunca me falte,2018-04-05
Jorge Vidal,Alberto Moran,La noche que me esperes,2018-04-05
Charlo,Osvaldo Pugliese,Sin lagrimas,2018-04-03
Charlo,Osvaldo Pugliese,Rondando tu esquina,2018-04-02
Charlo,Francisco Canaro,Mariposa de Cabaret,2016-08-12
Charlo,Francisco Canaro,Tu Debes Reir,2016-08-12
Charlo,Francisco Canaro,Pata de Palo,2016-08-12
Charlo,Francisco Canaro,Always,2016-08-12
Charlo,Francisco Canaro,Cuando Mi Barrio Se Duerme,2016-08-12
Charlo,Francisco Canaro,De Corte Antiguo,2016-08-12
Charlo,Francisco Canaro,Yo Te Acuso,2016-08-12
Charlo,Francisco Canaro,Las Vueltas de la Vida,2016-08-12
Charlo,Francisco Canaro,Fayuta,2016-08-12
Charlo,Francisco Canaro,En Tren de Lujo,2016-08-12
Charlo,Francisco Canaro,Allá en el Monte,2016-07-28
Charlo,Francisco Canaro,Cuando Llora el Corazón,2016-07-28
Charlo,Francisco Canaro,Por la Virgen de Pompeya,2016-07-28
Charlo,Francisco Canaro,Puro Cuento,2016-07-28
Charlo,Francisco Canaro,Azulidad,2016-07-28
Charlo,Francisco Canaro,Percatina,2016-07-28
Charlo,Francisco Canaro,Neura,2016-07-28
Charlo,Francisco Canaro,Beso Su Mano Mi Dama,2016-07-28
Charlo,Francisco Canaro,Pastenaca,2016-07-28
Charlo,Francisco Canaro,Horas de Ensueño,2016-07-28
Charlo,Francisco Canaro,Aquel Novio,2016-07-28
Charlo,Francisco Canaro,Corazón de Criollo,2016-07-28
Charlo,Francisco Canaro,Mi Destino,2016-06-28
Charlo,Francisco Canaro,Cuento Criollo,2016-06-28
Charlo,Francisco Canaro,Noches de Plata,2016-06-28
Charlo,Francisco Canaro,Canto por No Llorar,2016-06-28
