Id,Label,id_artista,popularidad,generos_musicales,genero,betweenness
Eduardo Adrian,Eduardo Adrian,spotify:artist:1pjwakZfVvdH6AQRDeajHJ,0,['Tango'],male,2
Chola Luna,Chola Luna,spotify:artist:0LgjjqnWgxcUr286KxOYHm,0,['Tango'],female,2
Antonio Buglione,Antonio Buglione,spotify:artist:6manifFmJM9Q8E2hpE3AGE,0,['Tango'],male,2
Virginia Lago,Virginia Lago,spotify:artist:2KtLoZBIwE7htFdbCRC1x3,0,['Tango'],female,1
Mercedes Simone,Mercedes Simone,spotify:artist:3MqKTtxz6LzNrRJugeYh8W,17,['Tango'],female,2
Jorge Omar,Jorge Omar,spotify:artist:4QgsTb2rZLggRDc7CITcRa,17,['Tango'],male,2
Amilcar Nadal,Amilcar Nadal,spotify:artist:7cN0yTuilvxUpDhMbhYH2d,25,['Reggae'],male,7
Fabián Miodownik,Fabián Miodownik,spotify:artist:0id6cJE1cdObojEVJ8K5ym,20,['Jazz'],male,0
Leo Sujatovich,Leo Sujatovich,spotify:artist:0hWjZCTpX1KV23BFzNcjan,7,"['Jazz', 'Tango', 'Rock']",male,1
Sandra Luna,Sandra Luna,spotify:artist:3uKW50V1MTGnMro4uw8f5x,19,['Tango'],female,1
Juan Carlos Cobian,Juan Carlos Cobian,spotify:artist:17YpYoOTu119Q8aFXjLbR3,1,['Tango'],male,1
Pedro Datta,Pedro Datta,spotify:artist:7kLRu397STrWbg3Hqjq3d3,0,['Tango'],male,1
Daniel Falasca,Daniel Falasca,spotify:artist:32OdpAWXjVkU1U8uTDhTha,0,['Tango'],male,1
Vicente Greco,Vicente Greco,spotify:artist:7LpW8b0EBZV35cxLZ0iqNO,2,['Tango'],male,1
Horacio Pozzo,Horacio Pozzo,spotify:artist:5ZlaFjUgzJk3WTNZi8p2Gi,0,['Tango'],male,0
Jorge Lopez Ruiz,Jorge Lopez Ruiz,spotify:artist:62VClkKxpAq1dDSCJJBfSV,0,['Jazz'],male,0
Nicolás Guerschberg,Nicolás Guerschberg,spotify:artist:1p0oaJozpQAZdKArCEr5eg,3,['Jazz'],male,3
Sara Mamani,Sara Mamani,spotify:artist:0MbaYsHJ6jDTHjTaLMSabZ,0,"['Jazz', 'Tango', 'Chamame']",female,0
Ángel Bonura,Ángel Bonura,spotify:artist:5NfsGYGcPhAf2ivRMWbKb3,0,"['Jazz', 'Tango', 'Chamame']",NA,0
Mariana Bianchini,Mariana Bianchini,spotify:artist:7BtIqf6x9Ob30b5AVmGl29,2,['Folklore'],female,-1
Dolores Solá,Dolores Solá,spotify:artist:0cBV35Lf9cSK66peOaGhSV,9,['Tango'],female,0
Arbolito,Arbolito,spotify:artist:7pa4Z64S1qU90QytnRJgoJ,33,"['Folklore', 'Rock', 'Alternative']",NA,3
Puel Kona,Puel Kona,spotify:artist:5S5gzDtLDnL23oShA5qsBX,8,"['Folklore', 'Rock', 'Punk', 'Alternative']",NA,3
Kangrejoz,Kangrejoz,spotify:artist:60JIa0IuXUaT6JOyBOi9Eq,0,"['Folklore', 'Rock', 'Punk', 'Alternative']",NA,3
Pablo Lezcano,Pablo Lezcano,spotify:artist:6BWt3y930OmYx0ArqKBWUe,0,['Cumbia'],male,3
Orozco Barrientos,Orozco Barrientos,spotify:artist:1YcoSGwAo1mtrO0o3dWzwx,0,"['Folklore', 'Rock', 'Punk', 'Alternative']",NA,3
La Contreras,La Contreras,spotify:artist:6piB6c6qlCZaylV1R4VWyC,4,"['Folklore', 'Rock', 'Punk', 'Alternative']",female,3
Un Mono Azul,Un Mono Azul,spotify:artist:7irBbB1keSwBvL9epc6ufR,0,"['Folklore', 'Rock', 'Punk', 'Alternative']",NA,3
Martín Vega,Martín Vega,spotify:artist:3t6rdVTl6R0YIlTBeVJZgy,0,"['Folklore', 'Rock', 'Punk', 'Alternative']",male,3
Tomás Babjaczuk,Tomás Babjaczuk,spotify:artist:69YFg2dNQp6Hf4kJfHwT6q,0,"['Jazz', 'Pop', 'Tango', 'Rock']",male,0
Seba Landro,Seba Landro,spotify:artist:3kpvybC2ueX5YUpvMjYiHa,0,['Rock'],male,13
Marcos Cabezaz,Marcos Cabezaz,spotify:artist:6RWR240sWjsjPZcyowsK1d,0,"['Jazz', 'Pop', 'Rock', 'Punk']",male,13
Carlos Villavicencio,Carlos Villavicencio,spotify:artist:5pA3cNazdG6WV7zLzvYsHD,0,"['Jazz', 'Pop', 'Rock', 'Punk']",male,13
Flopa,Flopa,spotify:artist:4YTUVeo0e98siu66F21HFy,13,['Alternative'],NA,13
Migue Granados,Migue Granados,spotify:artist:6RBQQmhPPL3eqIz2ktmlSK,13,['Pop'],male,0
Soy Emilia,Soy Emilia,spotify:artist:09MCzRiOuz48BY0imXgFFM,28,['Alternative'],NA,0
Violetta Arriaza,Violetta Arriaza,spotify:artist:2WET7xahye2vwzTTB7MH1U,24,['Pop'],female,0
Daniela Herrero,Daniela Herrero,spotify:artist:4DnisEwhpsBmBcyGvxRske,34,"['Pop', 'Rock']",female,10
Pablo Grinjot,Pablo Grinjot,spotify:artist:78Yi1a73zUNK79PWPv0P0o,4,['Alternative'],male,5
Gaston Pauls,Gaston Pauls,spotify:artist:6TOGpotjLe5ZZGif2QmZxd,7,"['Pop', 'Rock']",male,10
Javier Montalto,Javier Montalto,spotify:artist:3E9eoaWsjWb8cCo4RkTH4Y,9,"['Pop', 'Rock']",male,10
Hugo Díaz,Hugo Díaz,spotify:artist:45sN1U4xtrQEyzIaOUmavp,26,['Tango'],male,0
Fabián Panisello,Fabián Panisello,spotify:artist:4rFysJd2mQdTXwE5AhcOu2,0,"['Jazz', 'Tango']",male,1
Osvaldo Golijov,Osvaldo Golijov,spotify:artist:4MFSQmb7Y47xW7JJmJboCv,20,['Clasico'],male,0
Gabriel Senanes,Gabriel Senanes,spotify:artist:7524FF8maNGE4P1HRv2Fee,0,"['Pop', 'Clasico']",male,1
Ernesto Acher,Ernesto Acher,spotify:artist:6KqDCb8JoJu8pwUIxOBEzz,3,['Jazz'],male,0
Vic Bang,Vic Bang,spotify:artist:4oYRmpCHzfDX9eZaqw7CBN,3,['Alternative'],female,0
Eduardo García de Zúñiga,Eduardo García de Zúñiga,spotify:artist:7gSqJRkvmaMKRsFPsCNzaN,0,['Clasico'],male,1
Valentin Surif,Valentin Surif,spotify:artist:3LHNKwzjQKqZT8kZrzWvt4,2,['Tango'],male,1
Sebastián de Urquiza,Sebastián de Urquiza,spotify:artist:4DRLMTbeWVmsygPUpld41C,2,['Jazz'],male,0
Victoria Birchner,Victoria Birchner,spotify:artist:3WK96n89Ph8hEufWDG5DeS,10,"['Jazz', 'Tango', 'Folklore']",NA,0
Las Pelotas,Las Pelotas,spotify:artist:1Qv4E1VgZOGnOYd99Kp5Bs,57,"['Rock', 'Reggae', 'Alternative']",NA,3
Tomás Lebrero,Tomás Lebrero,spotify:artist:1CddtFbqu0fKwAAtiNpjWg,0,['Alternative'],male,3
Percival Benedict Kahn,Percival Benedict Kahn,spotify:artist:46X8BqIzjOlp5zZCY5PHEw,0,['Clasico'],NA,1
Daniel Diaz,Daniel Diaz,spotify:artist:3zJXQgBRAEZRZZjndoogd5,22,['Jazz'],male,14
Huella Pampa,Huella Pampa,spotify:artist:6UaNnYTf2Bgq4GPbs4hchM,15,['Folklore'],NA,14
Armando Laborde,Armando Laborde,spotify:artist:3ScBukIGX1LjUMmj6QQX5a,7,['Tango'],male,2
Rodolfo Lesica,Rodolfo Lesica,spotify:artist:5GqxXL51IlX2CEC8xEcgHE,4,['Tango'],male,2
Diego Solís,Diego Solís,spotify:artist:15sxvC9WNx2IfDVn8m8teh,3,['Tango'],male,2
Enero Será Mío,Enero Será Mío,spotify:artist:3oye1CCUGz6RmGjCnBdsMf,0,"['Pop', 'Rock']",NA,11
Martín Elizalde,Martín Elizalde,spotify:artist:1sXx30pQqKQimzJBDwhXPx,10,"['Pop', 'Rock']",male,11
Nahuel Briones,Nahuel Briones,spotify:artist:29HD84lSe1rh2e6JuTE2xR,19,"['Rock', 'Alternative']",male,11
Lolo Micucci,Lolo Micucci,spotify:artist:7LG3uPVfEWv8rvew2gJFGg,1,"['Pop', 'Rock']",male,11
Pity Alvarez,Pity Alvarez,spotify:artist:3ZM2EFVMGSXyEqn3l3HA26,6,"['HipHop', 'Rock', 'Punk', 'Rap', 'Reggae']",male,11
Deborah De Corral,Deborah De Corral,spotify:artist:0cEINGGZS5I0npSooTOQRZ,17,['Pop'],female,11
Sebastian Kramer,Sebastian Kramer,spotify:artist:0dFMYi8FmnV1XeawJHagzd,0,['Pop'],male,11
Super Ratones,Super Ratones,spotify:artist:1sLxv35Q6ahFKcfg1ZuqWq,25,"['Rock', 'Punk']",NA,0
Carola Bony,Carola Bony,spotify:artist:7gAaTghewy1zb9tfRALUN9,2,"['Pop', 'Electronica', 'Rock']",female,11
Tito Fargo,Tito Fargo,spotify:artist:1F1FoV8zFm1KHMQsEllORZ,0,"['Pop', 'Rock']",male,11
Los Manseros Santiagueños,Los Manseros Santiagueños,spotify:artist:0IAWTLWnUIzKVQDTGoYJk2,52,"['Chamame', 'Folklore']",NA,6
Nonpalidece,Nonpalidece,spotify:artist:0W1EfnztQTHuv03MuMzWPe,53,"['Rock', 'Reggae', 'Alternative']",NA,0
Donald,Donald,spotify:artist:3M9CqiLGObWndTeSA2W73n,32,['Pop'],male,0
Bestia Bebé,Bestia Bebé,spotify:artist:3j7kmtxJ0aptdHr9ZCnEkp,31,"['Rock', 'Punk', 'Alternative']",NA,12
Audia Valdez,Audia Valdez,spotify:artist:44zQK5AXMlUsuii84X0JOg,8,"['Pop', 'Electronica', 'Rock']",female,5
Willy Quiroga,Willy Quiroga,spotify:artist:2qQX5DzzT2p5Uhf5nVkTyE,12,['Rock'],male,3
Facundo Soto,Facundo Soto,spotify:artist:7iHo4CLGchMwwtiCxfyGem,23,['Rock'],male,3
Rodrigo Ríos,Rodrigo Ríos,spotify:artist:7sT2v4tHjNHexJhSvIkcNF,5,"['Jazz', 'Pop', 'Tango', 'Cumbia', 'Rock']",male,15
Mariana Coronel,Mariana Coronel,spotify:artist:4fojRH9JDZwRN8EzZItv4q,23,"['Jazz', 'Pop', 'Tango', 'Cumbia', 'Rock']",female,15
Horacio Quintana,Horacio Quintana,spotify:artist:3nRHrVXvO7NKh4dpxZ1OWM,15,['Tango'],male,1
Juan Carlos Miranda,Juan Carlos Miranda,spotify:artist:4NfWqcXy4vuHUwLvQ2Pdu8,13,['Tango'],male,1
Luciana Tagliapietra,Luciana Tagliapietra,spotify:artist:1Q3Ba3dBArHD2RV4SpROOk,9,['Alternative'],female,5
Los Besos,Los Besos,spotify:artist:7nbOE0RhCrS1GrDEaVUVee,31,['Alternative'],NA,5
La Chimera,La Chimera,spotify:artist:4maQEGSFcllqvwDplwdUGv,6,['Tango'],NA,1
Eduardo Eguez,Eduardo Eguez,spotify:artist:6Z9dlbGREM1V0CMWdFx6ox,24,['Tango'],male,1
Ramón Sixto Ríos,Ramón Sixto Ríos,spotify:artist:6LReoPjIRhqij34W47jidw,0,['Chamame'],male,2
Francisco Lomuto,Francisco Lomuto,spotify:artist:6uustyleCEZFSEa11DgHgi,27,['Tango'],male,2
Pedro Noda,Pedro Noda,spotify:artist:3Yynd7J1Cb0evqPgnBuY8o,1,['Tango'],male,2
Jason Mowry,Jason Mowry,spotify:artist:6LxGBQoCwU1JNfQ0ZMWhX8,1,['Tango'],NA,2
Horacio Lagos,Horacio Lagos,spotify:artist:5mu76bI6tCoctKak4nMH1V,14,['Tango'],male,2
Lita Morales,Lita Morales,spotify:artist:2s48CL3aMAx0M059cx2F9A,10,['Tango'],female,2
Antonio Maida,Antonio Maida,spotify:artist:5udOu7CuhlJ5wPeoCcAZRM,1,['Tango'],male,2
Alberto Gomez,Alberto Gomez,spotify:artist:3957esRYhSNJy4MdpYn5VP,20,['Tango'],male,2
Adolfo Rivas,Adolfo Rivas,spotify:artist:0dywodxx2SmQ5nmzUgLaht,0,['Tango'],male,2
Roberto Morel,Roberto Morel,spotify:artist:6wBnDQolYUcmloT0WI7o5n,0,['Tango'],male,2
Atilio Bruni y Su Orquesta,Atilio Bruni y Su Orquesta,spotify:artist:0fshe40qVebS0viBfKtlaD,0,['Tango'],male,2
Orquesta Tipica Victor,Orquesta Tipica Victor,spotify:artist:3a80F6pRMshHZW2jH8McTA,25,['Tango'],NA,2
Hugo Jordan,Hugo Jordan,spotify:artist:0ckxb5NGyPxygzbH5gXrc9,6,['Tango'],male,2
Juan De Dios Filiberto,Juan De Dios Filiberto,spotify:artist:1cUlqu95TXcMcQUjdfzIgo,23,['Tango'],male,1
Tomas Gubitsch,Tomas Gubitsch,spotify:artist:2eJfVLx1KsCtaIsT5U0NAw,13,['Tango'],NA,1
Gerardo Jerez Le Cam,Gerardo Jerez Le Cam,spotify:artist:1zYMJwL9SMDF0QjsD5e79g,0,['Tango'],NA,1
Violeta Castillo,Violeta Castillo,spotify:artist:2NtYHfTFxDUWZcQAxJBzhe,8,['Alternative'],female,5
Zero Kill,Zero Kill,spotify:artist:79Ni1ePx75PABzezrpjmwV,11,"['Pop', 'Electronica', 'Rock', 'Alternative']",NA,5
Astrosuka,Astrosuka,spotify:artist:5niEn5U8RaaLvCHmD9JKFE,1,['Electronica'],NA,5
Dario Jalfin,Dario Jalfin,spotify:artist:1NPOzKHJjzklJ8cMmyuAh6,5,"['Pop', 'Rock', 'Alternative']",male,3
Migue Garcia,Migue Garcia,spotify:artist:3Q0cAY0gD9oINGwFwRA625,6,['Rock'],male,3
Lucy Patané,Lucy Patané,spotify:artist:0ocA2OjaXb4KyFX7zJE2Ld,23,['Alternative'],female,3
Julieta Laso,Julieta Laso,spotify:artist:3mrFrZjfujaOttNRpDD4Vk,23,['Tango'],female,3
Riddim Wise,Riddim Wise,spotify:artist:342L5QwFHvai7jhEeOfPtk,21,['Alternative'],NA,5
El Gato Muñoz,El Gato Muñoz,spotify:artist:0bRZ3w6EsnBEUZgMsJyCTO,18,"['Cumbia', 'Folklore', 'Alternative']",NA,5
Adrián Juárez,Adrián Juárez,spotify:artist:4my2lowPHAuV5YMla0kBD2,2,['Folklore'],male,5
Juanito El Cantor,Juanito El Cantor,spotify:artist:0XOo1UrJtPQjLkILqMGusW,22,['Alternative'],male,0
El Chavez,El Chavez,spotify:artist:78At4Kngmy7acsoeNPRHZN,14,['Alternative'],male,3
Pablo Paz,Pablo Paz,spotify:artist:1JXqR4BbP8K0e5TrRsy1xy,4,['Folklore'],male,5
Wen,Wen,spotify:artist:0rjsdg29fNA8UHulvYuhP1,0,['Folklore'],female,5
Camanchaca,Camanchaca,spotify:artist:1WkG8BKt8T8Ot7tsxMjQqN,0,['Folklore'],NA,5
Fabián Zylberman,Fabián Zylberman,spotify:artist:2iy2Nm1eh2WxzwezH0CVRY,0,['Jazz'],male,0
Javier Cohen,Javier Cohen,spotify:artist:04XxVxTAdCKjwTlKyjApPp,1,['Jazz'],male,0
Quique Condomí,Quique Condomí,spotify:artist:00lxVGoCuBm1dJX0QPZyJD,0,['Jazz'],male,0
Hernan Ríos,Hernan Ríos,spotify:artist:0h0xEeJa6MntRaHxDfreHY,0,"['Folklore', 'Rock']",male,0
Juan Parga,Juan Parga,spotify:artist:4dFdsaq6OSDuoO4AVpLyD0,0,['Tango'],male,1
Fernando Ferandiere,Fernando Ferandiere,spotify:artist:1jw9mhpe0aIuf1Zc1GCA9Y,0,['Tango'],male,1
Rosita Quiroga,Rosita Quiroga,spotify:artist:2NXDP8Xj6f3FCzLjkg0Ymw,4,['Tango'],female,2
Armando Pontier,Armando Pontier,spotify:artist:1szZbhqQOu1TDHF4bqDeVM,20,['Tango'],male,1
Domingo Lombardi,Domingo Lombardi,spotify:artist:5WHmXqz7OrlZzEaS8ta0E3,0,['Tango'],male,2
José Gonzalez Castillo,José Gonzalez Castillo,spotify:artist:4oHopp05U0zeAslcCBZm1W,1,['Tango'],male,2
Luis Brighenti,Luis Brighenti,spotify:artist:6DhrPJaf8hsK0FhoWkpoGK,0,['Tango'],male,2
Cuarteto Guardia Vieja,Cuarteto Guardia Vieja,spotify:artist:54ZDvAQ5iZJLSOLJqu3QiA,14,['Tango'],NA,2
Enrique Dizeo,Enrique Dizeo,spotify:artist:5em87S0fdnwKvZuQfEG8pJ,2,['Tango'],male,2
Juan Carlos Cambón,Juan Carlos Cambón,spotify:artist:7hbAjlPzzra0hLgWomf1Sp,0,['Tango'],male,2
BlackDali,BlackDali,spotify:artist:6fQBCAmdaMg4d9WYOMW58B,31,['Reggae'],male,7
Mateo Sujatovich,Mateo Sujatovich,spotify:artist:4B1yCLTGYZvR7OZXPczCmb,3,"['Pop', 'Rock', 'Alternative']",male,1
Juan Pablo Navarro,Juan Pablo Navarro,spotify:artist:3VetqlnXxXp0slQYyiLMwA,3,['Tango'],male,1
Mariano Sivori,Mariano Sivori,spotify:artist:6eHAYfOiw6NhNkud4JKv9g,2,"['Jazz', 'Rock', 'Alternative']",male,3
Pájaro de Fuego,Pájaro de Fuego,spotify:artist:6iS3tG6I1Zq8XzWTWfqzus,1,['Folklore'],NA,-1
Victoria Morán,Victoria Morán,spotify:artist:6IptlypanXnLQv0rfKUrlB,5,['Jazz'],female,0
Monkey Kids,Monkey Kids,spotify:artist:5hmh8L2CdiLAvcjdVbhJMk,0,['Rock'],NA,13
Sergio Merce,Sergio Merce,spotify:artist:1yhOW29TA4aVtDeV37ihed,0,['Rock'],male,13
Jordan Grigg,Jordan Grigg,spotify:artist:6Y5Fhde5ngMHeY9OhDQaFA,17,['Alternative'],NA,13
Marcelo Delgado,Marcelo Delgado,spotify:artist:6dHuBokTMS4boezIRpqHka,0,"['Pop', 'Rock']",male,10
Mavi Díaz,Mavi Díaz,spotify:artist:4vxmDBcHT1ibxYBYKirIaW,8,"['Pop', 'Folklore', 'Rock']",female,10
Rodrigo Crespo,Rodrigo Crespo,spotify:artist:3hGJuiuX0TJVkyue5808np,1,"['Pop', 'Rock']",male,10
Paula Maffia,Paula Maffia,spotify:artist:4soieU4IFUQEcYULczxzFa,26,['Alternative'],female,5
Martín Reznik,Martín Reznik,spotify:artist:1G0rNs1tF3aJ8WdLTBUyLb,0,['Alternative'],male,5
Pablo Dacal,Pablo Dacal,spotify:artist:2B4BCqQ745oxQY7Je6oEFU,16,['Alternative'],male,5
Dante Anzolini,Dante Anzolini,spotify:artist:3ere3d5P9K69t3DUVARI4Z,1,['Clasico'],male,0
Rafael Gintoli,Rafael Gintoli,spotify:artist:4VQumRfhLnn346SuTA0jNC,0,['Tango'],male,1
Pedro Saenz,Pedro Saenz,spotify:artist:0MluzI9LpanQT9iraPdpl8,0,['Tango'],male,1
Lía Cimaglia Espinosa,Lía Cimaglia Espinosa,spotify:artist:26mvh3HIDxQ7g0axPxoxxd,0,['Tango'],female,1
Irma Urteaga,Irma Urteaga,spotify:artist:3lukHq55Q6zWOQkOL5lrtS,0,['Tango'],female,1
Olga Barboaza,Olga Barboaza,spotify:artist:106IVZ6ZYHUm2cPMiy2tdv,0,['Jazz'],NA,14
Jorge Caldara,Jorge Caldara,spotify:artist:0M3rzvtYVCYi9BAXGtEoBd,0,['Tango'],male,2
Daiana Leonelli,Daiana Leonelli,spotify:artist:1phW938sv11jq0j5fZCRsr,16,['Alternative'],female,11
Miau Trío,Miau Trío,spotify:artist:0WIn93XS8EmNaLPG3AZpeL,29,['Alternative'],NA,11
Richard Coleman,Richard Coleman,spotify:artist:6Hngy3cPnHG2DO493ZxSya,22,"['Pop', 'Rock', 'Alternative']",male,0
Tavo Kupinski,Tavo Kupinski,spotify:artist:0kVGhFz57CPHwGueXgLa7Q,0,"['Tango', 'Rock', 'Reggae']",NA,0
Roque Narvaja,Roque Narvaja,spotify:artist:7962171njr0mXGlo7bNVWx,19,"['Pop', 'Rock']",male,0
Jorge Maronna,Jorge Maronna,spotify:artist:1vk2uohBsRHxclHPBQZxJU,0,"['Rock', 'Punk']",male,0
Florencia Paz,Florencia Paz,spotify:artist:7c5vya7UGr2OU2L9Q7ura8,5,['Folklore'],female,6
Vox Dei,Vox Dei,spotify:artist:1sTOtMflHQ1ULtuozST5RR,36,"['Rock', 'Metal']",NA,3
Ricardo Tapia,Ricardo Tapia,spotify:artist:3NONwjxJLj1yc4GjBdBeUY,4,"['Tango', 'Rock']",male,3
Rodrigo Rabery,Rodrigo Rabery,spotify:artist:7boaEFcJzVCP49ht1FdXTp,3,"['Jazz', 'Pop', 'Tango', 'Cumbia', 'Rock']",male,15
Carlos Galarce,Carlos Galarce,spotify:artist:1lRa5OBXnPtrorBeB5IaIq,0,['Tango'],male,2
Terig Tucci y Su Orquesta,Terig Tucci y Su Orquesta,spotify:artist:1bWX8nCo0UjalZwjh5jr1Q,2,['Tango'],male,2
Ignacio Corsini,Ignacio Corsini,spotify:artist:5LiOoJbxVSAMkBS2fUm3X2,24,['Tango'],male,2
Carlos Lafuente,Carlos Lafuente,spotify:artist:1eNJZfAHoq5zu1sUukbhAe,3,['Tango'],male,2
José Bohr,José Bohr,spotify:artist:3QXlUkPBEi2QDPzYLJxnw0,0,['Tango'],male,2
Ortega del Cerro,Ortega del Cerro,spotify:artist:7GvjBIm24mo1EZf022vBTm,0,['Tango'],male,2
Alberto Carol,Alberto Carol,spotify:artist:2jOJxc7y5sXnthiDbWwAZP,2,['Tango'],male,2
Hector Palacios,Hector Palacios,spotify:artist:3JKxjZPgSVTZuSdxeYqPHV,1,['Tango'],male,2
Alejandro Kauderer,Alejandro Kauderer,spotify:artist:23UdLCuyTrLGay2CGjF0PC,6,['Tango'],male,1
Haien Qiu,Haien Qiu,spotify:artist:2vLHEnZolEk1eOoQ6ZjDZI,9,"['Pop', 'Electronica', 'Rock', 'Alternative']",female,5
Sofja,Sofja,spotify:artist:6YPy534eIBgUC8aaUr5VcY,0,['Electronica'],NA,5
Golpe Erótico,Golpe Erótico,spotify:artist:33MAc1FAR0VI8kaj51Hwa6,0,['Electronica'],NA,5
María Ezquiaga,María Ezquiaga,spotify:artist:5v8omMFYuqXgJxEHPpw7qn,5,"['Electronica', 'Rock']",female,3
Coni Cibils,Coni Cibils,spotify:artist:6VKYRDDhHcvnKnaUB1P5bA,0,"['Jazz', 'Rock']",female,3
The Cherry Blues Project,The Cherry Blues Project,spotify:artist:2LGZDUWBTmKNHpQmmTWYrD,0,['Folklore'],NA,5
Soema Montenegro,Soema Montenegro,spotify:artist:3k4DZyXoTNV3aU940gXJUO,8,"['Folklore', 'Alternative']",female,0
Guillermo Beresñak,Guillermo Beresñak,spotify:artist:6nVfCc2kQYEbOAf5xEfN24,13,['Alternative'],male,0
Faauna,Faauna,spotify:artist:4tloZXpk6kKF642jyyqdEZ,23,"['Cumbia', 'Electronica']",NA,3
Javier Navascués,Javier Navascués,spotify:artist:4WmrxF63IePcZfWuJYdcA7,0,['Tango'],male,1
Celedonio Flores,Celedonio Flores,spotify:artist:5LPk6kCwCVpyb6nzLGEWzs,9,['Tango'],male,2
Luis Teisseire,Luis Teisseire,spotify:artist:23QWtGCd7I9yKyXEAYGUm9,0,['Tango'],male,2
Gerónimo Gradito,Gerónimo Gradito,spotify:artist:4Uc4Y8ew5jHf4Id99BPNsj,0,['Tango'],male,2
Francisco García Jiménez,Francisco García Jiménez,spotify:artist:6d8pUydOLBV2Prx6TzOsSe,0,['Tango'],male,2
Juan Bautista Guido,Juan Bautista Guido,spotify:artist:3HxPIWdIyT0oGTNnVbGMBB,0,['Tango'],male,2
Ciriaco Ortiz,Ciriaco Ortiz,spotify:artist:55p4ruxJzQ4HsPRk2N7IRH,2,['Tango'],male,2
Florindo Sassone,Florindo Sassone,spotify:artist:3UxoLSuhPEXE81rnYRPkub,18,['Tango'],male,1
Cirilo Fernandez,Cirilo Fernandez,spotify:artist:4Xr6dK5pdkdLA1KyLFaTrG,23,"['Jazz', 'Rock', 'Alternative']",male,3
Lulo Isod,Lulo Isod,spotify:artist:5aY8pJBIffI6ozgszJTAhc,0,['Folklore'],NA,-1
Julian Sanza,Julian Sanza,spotify:artist:6gMypO0MIeQU2x67phEDh8,15,['Rock'],male,13
Mariano Malamud,Mariano Malamud,spotify:artist:2qZuRmiCs1RZXwEVZZsjk1,0,"['Pop', 'Rock']",male,10
Graciela Oddone,Graciela Oddone,spotify:artist:7N39lSpHAAOXDywurZpYNA,10,"['Pop', 'Rock']",female,10
Alicia Terzian,Alicia Terzian,spotify:artist:5tLgI2LGJaVMT4xbu2h6aq,0,['Tango'],female,1
Nación Ekeko,Nación Ekeko,spotify:artist:5sNieaixWfKFosseXlWOym,34,['Folklore'],NA,11
Emilio Kauderer,Emilio Kauderer,spotify:artist:3Ie0iKmYPXlTXUzCiGOmDq,29,['Tango'],NA,1
Manu Caizza,Manu Caizza,spotify:artist:1uEfPM6w65JkYEzhKdZepV,0,"['Electronica', 'Rock']",male,3
Rosal,Rosal,spotify:artist:4VvzpUNrZ5CAqRascoLb1O,22,['Alternative'],NA,3
Sebastian Schon,Sebastian Schon,spotify:artist:0EovpzobmEqGoPa2ZUx334,4,"['Electronica', 'Rock']",male,3
Rayador,Rayador,spotify:artist:7MzbDvCrvJTEiwiRYWTbVB,0,"['Cumbia', 'Electronica']",NA,3
Un Tipo Sin Ritmo,Un Tipo Sin Ritmo,spotify:artist:0oR00liOtlTL1113Ig0QQO,0,"['Cumbia', 'Electronica']",NA,3
Mariana Päraway,Mariana Päraway,spotify:artist:17FXNujFBCzgEHqMIULmja,16,"['Jazz', 'Pop', 'Rock', 'Alternative']",female,3
An Espil,An Espil,spotify:artist:0GEBrC42d3MZT2LpDPh2qt,29,"['R&B', 'Alternative']",female,3
Abril Olivera,Abril Olivera,spotify:artist:0syNXPcVZZpTvXcfoRaXLg,24,['R&B'],female,3
Axel Mark,Axel Mark,spotify:artist:0BxJVdQrTrAKG3x3STcevC,6,"['Jazz', 'Rock', 'Alternative']",male,3
Fernández 4,Fernández 4,spotify:artist:2tI0jqFT5qiFp6GASa6k8R,21,"['Jazz', 'Rock', 'Alternative']",NA,3
Phunktastike,Phunktastike,spotify:artist:2wvha33qV126VY4l7kT3Ge,2,['Rock'],male,13
Carlos Groisman,Carlos Groisman,spotify:artist:7H4zhh8TyFez7szEHk2uml,0,"['Pop', 'Rock']",male,10
Aquiles Roggero,Aquiles Roggero,spotify:artist:6os0B7r6wlqLiGbgvtrKwi,0,['Tango'],male,0
Daniel Tarrab,Daniel Tarrab,spotify:artist:6prBfbtbeg5w7oAH6jffjM,2,['Tango'],male,1
Federico Jusid,Federico Jusid,spotify:artist:4Bjfwb6PiXwqru4DHOMwIq,31,['Tango'],male,1
Dinastía,Dinastía,spotify:artist:3WwVo2fYI0tf6G32a0qQFF,5,"['Trap', 'HipHop']",male,4
Guido Sava,Guido Sava,spotify:artist:6yI6LhM9bBTGMMunlrnGPB,0,['Rock'],male,13
Orquesta Sinfónica Nacional Juvenil José de San Martín,Orquesta Sinfónica Nacional Juvenil José de San Martín,spotify:artist:5W7yGYyJRGTkEQMukp0wdt,0,"['Pop', 'Rock']",NA,10
