numero,Source,Target,Label,Fecha
7368,Martha Argerich,Karin Lechner,"Ravel: Rapsodie espagnole, M. 54: III. Habanera (Version for Piano 4 Hands)",2012-12-17
7369,Martha Argerich,Karin Lechner,"Ravel: Rapsodie espagnole, M. 54: IV. Feria (Version for Piano 4 Hands)",2012-12-17
7370,Martha Argerich,Karin Lechner,"Ravel: Suite No. 2 from Daphnis et Chloé, M. 57: I. Lever du jour",2012-12-17
7371,Martha Argerich,Karin Lechner,"Ravel: Suite No. 2 from Daphnis et Chloé, M. 57: II. Pantomime",2012-12-17
7372,Martha Argerich,Karin Lechner,"Ravel: Suite No. 2 from Daphnis et Chloé, M. 57: III. Danse générale",2012-12-17
7373,Martha Argerich,Karin Lechner,"Dvořák: 8 Slavonic Dances, Op. 46, B. 78: No. 1 in C Major",2009-03-02
7374,Martha Argerich,Karin Lechner,"Dvořák: 8 Slavonic Dances, Op. 72, B. 145: No. 4 in D-Flat Major",2009-03-02
7375,Martha Argerich,Karin Lechner,"Dvořák: 8 Slavonic Dances, Op. 46, B. 78: No. 7 in C Minor",2009-03-02
7376,Martha Argerich,Karin Lechner,"Dvořák: 8 Slavonic Dances, Op. 72, B. 145: No. 2 in E Minor",2009-03-02
7377,Martha Argerich,Karin Lechner,"Quartet in D Major, WoO 36 No.2: I. Allegro moderato",2008-03-03
7378,Martha Argerich,Karin Lechner,"Quartet in D Major, WoO 36 No.2: II. Andante con moto",2008-03-03
7379,Martha Argerich,Karin Lechner,"Quartet in D Major, WoO 36 No.2: III. Rondo. Allegro",2008-03-03
7380,Martha Argerich,Karin Lechner,Daphnis et Chloé - Suite No.2: Lever du jour -,2008-03-03
7381,Martha Argerich,Karin Lechner,Daphnis et Chloé - Suite No.2: Pantomime -,2008-03-03
7382,Martha Argerich,Karin Lechner,Daphnis et Chloé - Suite No.2: Danse générale,2008-03-03
7383,Martha Argerich,Karin Lechner,"Debussy / Arr. Ravel for 2 Pianos: Nocturnes, CD 98, L. 91: No. 1, Nuages",2007-06-11
7384,Martha Argerich,Karin Lechner,"Debussy / Arr. Ravel for 2 Pianos: Nocturnes, CD 98, L. 91: No. 2, Fêtes",2007-06-11
7385,Martha Argerich,Karin Lechner,Tangos for two pianos: Revirado,2004-06-07
7386,Martha Argerich,Karin Lechner,Tangos for two pianos: Adios Nonino,2004-06-07
7387,Martha Argerich,Natalia Margulis,Granados: Piano Quintet in G Minor: I. Allegro,2011-02-28
7388,Martha Argerich,Natalia Margulis,Granados: Piano Quintet in G Minor: II. Allegretto quasi andantino,2011-02-28
7389,Martha Argerich,Natalia Margulis,Granados: Piano Quintet in G Minor: III. Largo - Molto presto,2011-02-28
7390,Martha Argerich,Anton Arensky,"Quintet in D Major, Op.51: I. Allegro moderato",2009-03-02
7391,Martha Argerich,Anton Arensky,"Quintet in D Major, Op.51: II. Andante con variazioni",2009-03-02
7392,Martha Argerich,Anton Arensky,"Quintet in D Major, Op.51: III. Scherzo. Allegro vivace",2009-03-02
7393,Martha Argerich,Anton Arensky,"Quintet in D Major, Op.51: IV. Allegro moderato",2009-03-02
7394,Martha Argerich,Anton Arensky,"Piano Trio No.1 in D Minor, Op.32: (Allegro Moderato - Adagio)",2004-06-07
7395,Martha Argerich,Anton Arensky,"Piano Trio No.1 in D Minor, Op.32: Scherzo (Allegro molto)",2004-06-07
7396,Martha Argerich,Anton Arensky,"Piano Trio No.1 in D Minor, Op.32: Elegia (Adagio)",2004-06-07
7397,Martha Argerich,Anton Arensky,"Piano Trio No.1 in D Minor, Op.32: Finale (Allegro non troppo - Andante - Adagio - Allegro molto)",2004-06-07
7398,Martha Argerich,Karin Lechner | Sergio Tiempo,Danzas andaluzas: Sentimiento,2006-06-05
7399,Martha Argerich,Karin Lechner | Sergio Tiempo,Danzas andaluzas: Gracia (II vito),2006-06-05
7400,Maxi Pardo,Paula Balassanian,Sos Imposible - Duet Version,2013-08-07
7401,Yamila Cafrune,Raúl Barboza,Viejo Paraná,2020-10-02
7402,Yamila Cafrune,Antonio Tarragó Ros,Nunca Te Olvidé,2020-08-21
7403,Leandro Fresco,Juliana Gattas,Lo Que Imaginamos (feat. Juliana Gattas),2013-11-05
7404,Leandro Fresco,UN,De Todo Me Acuerdo,2020-12-25
7405,Leandro Fresco,Altocamet,Atlántico - Leandro Fresco Remix,2015-09-19
7406,Leandro Fresco,Altocamet,Atlántico - Leandro Fresco Mix,2003-08-08
7407,Gustavo Lamas,Altocamet,Viajera Indómita - Viajeros Mix,2003-08-08
7408,Emisor,Altocamet,Tan Azul - Emisor Remix,2013-05-20
7409,Emisor,Altocamet,Mitad del Viento - Emisor Remix,2009-02-20
7410,Christian Powditch,Altocamet,Atlántico - Mr. Powditch Mix,2003-08-08
7411,Daniel Melero,UN,En un Rincón,2018-09-07
7412,Daniel Melero,UN,Cómo Lo Crees,2018-09-07
7413,Daniel Melero,UN,One more hit,2018-09-07
7414,Daniel Melero,UN,Sin Saber,2018-09-07
7415,Daniel Melero,UN,Estabas... Estás,2018-09-07
7416,Daniel Melero,UN,Es Igual Arriba y Abajo,2018-09-07
7417,Daniel Melero,UN,No Hay Uno Sin Otro,2018-09-07
7418,Daniel Melero,UN,Vibración,2018-09-07
7419,Daniel Melero,UN,En Otro Momento,2018-09-07
7420,Daniel Melero,UN,Bardo,2018-09-07
7421,Daniel Melero,UN,Tanza,2018-09-07
7422,Daniel Melero,UN,Luna Llena Nueva,2018-09-07
7423,Daniel Melero,UN,Cuandos,2018-09-07
7424,Daniel Melero,UN,Quiero Verte,2018-09-07
7425,Daniel Melero,UN,Dale Nena,2017-07-09
7426,Daniel Melero,UN,Estabas... Estás,2017-05-12
7427,Daniel Melero,UN,Vibración,2017-03-10
7428,Daniel Melero,UN,Cómo Lo Creés,2017-02-24
7429,Daniel Melero,Gillespi,Ganímedes,2015-09-29
7430,Daniel Melero,Gillespi,Moho,2015-09-29
7431,Daniel Melero,Gillespi,Asimov,2015-09-29
7432,Daniel Melero,Gillespi,Soy Tan,2015-09-29
7433,Daniel Melero,Gillespi,Leña,2015-09-29
7434,Daniel Melero,Gillespi,Jobim,2015-09-29
7435,Daniel Melero,Gillespi,Voodoo,2015-09-29
7436,Daniel Melero,Gillespi,Me Gusta Así,2015-09-29
7437,Daniel Melero,Gillespi,Hotel,2015-09-29
7438,Daniel Melero,Gillespi,El Mulkurul,2015-09-29
7439,Daniel Melero,Carlos Cutaia,Bruma,2014-06-12
7440,Daniel Melero,Carlos Cutaia,Paisaje Profundo,2014-06-12
7441,Daniel Melero,Carlos Cutaia,Danzan Huesos,2014-06-12
7442,Daniel Melero,Carlos Cutaia,Evidencia,2014-06-12
7443,Daniel Melero,Carlos Cutaia,Despierta Adornada,2014-06-12
7444,Daniel Melero,Carlos Cutaia,San Antonio,2014-06-12
7445,Daniel Melero,Carlos Cutaia,Los Pájaros,2014-06-12
7446,Daniel Melero,Carlos Cutaia,Horas,2014-06-12
7447,Daniel Melero,Carlos Cutaia,No Lo Pude Evitar,2014-06-12
7448,Daniel Melero,Carlos Cutaia,Un Mundo en Llamas,2014-06-12
7449,Daniel Melero,Carlos Cutaia,Visiones Incomunicadas,1985-09-21
7450,Daniel Melero,Carlos Cutaia,Juegos Confusos,1985-09-21
7451,Daniel Melero,Carlos Cutaia,Uranio Enriquecido,1985-09-21
7452,Daniel Melero,Carlos Cutaia,Programación,1985-09-21
7453,Daniel Melero,Carlos Cutaia,Aproximación Dos,1985-09-21
7454,Daniel Melero,Carlos Cutaia,Murmullo Atonal,1985-09-21
7455,Daniel Melero,Carlos Cutaia,Ella Baila,1985-09-21
7456,Daniel Melero,Carlos Cutaia,Operativo,1985-09-21
7457,Daniel Melero,Carlos Cutaia,Humanos de América,1985-09-21
7458,Daniel Melero,Carlos Cutaia,Aproximación Uno,1985-09-21
7459,Rubén Dubrovsky,Andres Chazarreta,La telesita (arr. for R. Dubrovsky for chamber ensemble),2015-11-06
7460,Rubén Dubrovsky,Atahualpa Yupanqui,Piedra y camino (arr. for R. Dubrovsky for chamber ensemble),2015-11-06
7461,Rubén Dubrovsky,Benicio Díaz,La vieja (arr. for R. Dubrovsky for chamber ensemble),2015-11-06
7462,Rubén Dubrovsky,Martin Bruhn,La vieja (arr. for R. Dubrovsky for chamber ensemble),2015-11-06
7463,Alfredo Remus,Jorge Anders,So What?,2017-03-09
7464,Alfredo Remus,Jorge Anders,Las Hojas Muertas,2017-03-09
7465,Alfredo Remus,Jorge Anders,For Carl,2017-03-09
7466,Alfredo Remus,Fernando Gelbard,"Chico (feat. Chivo Borraro, Chino Rossi, Alfredo Remus & Norberto Minichilo)",2016-11-30
7467,Alfredo Remus,Fernando Gelbard,"My Little Monica (feat. Chivo Borraro, Chino Rossi, Alfredo Remus & Norbero Minichilo)",2016-11-30
7468,Alfredo Remus,Fernando Gelbard,"Senor Ministro (feat. Chivo Borraro, Chino Rossi, Alfredo Remus & Norberto Minichilo)",2016-11-30
7469,Manuel Fraga,Saul Cosentino,Los Cielos Más Altos - Instrumental,2018-12-08
7470,Manuel Fraga,Saul Cosentino,Este Amor Como un Sol - Instrumental,2018-12-08
7471,Manuel Fraga,Saul Cosentino,Poema - Instrumental,2018-12-08
7472,Manuel Fraga,Saul Cosentino,Adiós Nonino - Instrumental,2018-12-08
7473,Manuel Fraga,Saul Cosentino,Callao y Santa Fé - Instrumental,2018-12-08
7474,Manuel Fraga,Saul Cosentino,Tango Barroco - Instrumental,2018-12-08
7475,Manuel Fraga,Saul Cosentino,El Nuevo Tango - Instrumental,2018-12-08
7476,Manuel Fraga,Saul Cosentino,Recordando a Chaplin,2018-11-13
7477,Manuel Fraga,Saul Cosentino,Hola Primavera,2018-11-13
7478,Manuel Fraga,Saul Cosentino,El yeso,2018-11-13
7479,Manuel Fraga,Saul Cosentino,Aprendiendo a tocar el piano,2018-11-13
7480,Manuel Fraga,Saul Cosentino,I wonder why,2018-11-13
7481,Manuel Fraga,Saul Cosentino,Dancing with my baby,2018-11-13
7482,Manuel Fraga,Saul Cosentino,Susurros en la noche,2018-11-13
7483,Manuel Fraga,Saul Cosentino,Ragtime,2018-11-13
7484,Manuel Fraga,Saul Cosentino,You and no one else but you,2018-11-13
7485,Manuel Fraga,Saul Cosentino,Llueve sobre París,2018-11-13
7486,Manuel Fraga,Saul Cosentino,Saltando charcos,2018-11-13
7487,Manuel Fraga,Jorge Navarro,Strike Up The Band (Que Suene la Banda),2014-03-17
7488,Manuel Fraga,Jorge Navarro,Undecided (Indeciso),2014-03-17
7489,Manuel Fraga,Jorge Navarro,Out of Nowhere (Fuera de la Nada),2014-03-17
7490,Manuel Fraga,Jorge Navarro,All of Me (Todo De Mí),2014-03-17
7491,Manuel Fraga,Jorge Navarro,Last Night When We Were Young (Anoche Cuando Éramos Jóvenes),2014-03-17
7492,Manuel Fraga,Jorge Navarro,Blues en Terceras,2014-03-17
7493,Manuel Fraga,Jorge Navarro,Love and Deception (Amor y Decepción),2014-03-17
7494,Manuel Fraga,Jorge Navarro,I Got Rhythm / Oleo (Tengo Ritmo / Óleo),2014-03-17
7495,Manuel Fraga,Jorge Navarro,The Nearness of You (La Cercanía de Ti),2014-03-17
7496,Manuel Fraga,Jorge Navarro,What is This Thing Called Love? (¿Qué Es Esto Llamado Amor?),2014-03-17
7497,Pablo Motta,Javier Martinez Vallejos,Inner journey - Jazz Online Club Sessions,2022-09-01
7498,Pablo Motta,Javier Martinez Vallejos,Isla Verde - Jazz Online Club Sessions,2022-09-01
7499,Pablo Motta,Javier Martinez Vallejos,Part of the Heard - Jazz Online Club Sessions,2022-09-01
7500,Pablo Motta,Javier Martinez Vallejos,Bolivia - Jazz Online Club Sessions,2022-09-01
7501,Pablo Motta,Javier Martinez Vallejos,Azul - Jazz Online Club Sessions,2022-09-01
7502,Pablo Motta,Javier Martinez Vallejos,Melodic Minor Blues - Jazz Online Club Sessions,2022-09-01
7503,Pablo Motta,Javier Martinez Vallejos,Surubi - Jazz Online Club Sessions,2022-09-01
7504,Pablo Motta,Javier Martinez Vallejos,The Oneness - Jazz Online Club Sessions,2022-09-01
7505,Pablo Motta,Javier Martinez Vallejos,(626) - Jazz Online Club Sessions,2022-09-01
7506,Pablo Motta,Javier Martinez Vallejos,Someday - Jazz Online Club Sessions,2022-09-01
7507,Jorge Falcón,Héctor Varela,Una Noche Menos y una Noche Más (with Jorge Falcón),2009-10-30
7508,Jorge Falcón,Héctor Varela,"Azúcar, Pimienta y Sal (with Jorge Falcón & Fernando Soler)",2009-10-30
7509,Jorge Falcón,Héctor Varela,Así Bailaban Mis Abuelos (with Jorge Falcón & Fernando Soler) - Remasterizado,2009-10-30
7510,Jorge Falcón,Héctor Varela,Sabor de Adiós (with Jorge Falcón),2003-09-03
7511,Jorge Falcón,Héctor Varela,Una Lagrimita (with Jorge Falcón & Fernando Soler),2003-09-03
7512,Jorge Falcón,Héctor Varela,Haceme Cu-Cu (with Jorge Falcón & Fernando Soler),2003-09-03
7513,Jorge Falcón,Héctor Varela,Así Bailaban Mis Abuelos (with Jorge Falcón & Fernando Soler),2003-09-03
7514,Jorge Falcón,Héctor Varela,Con Flauta y Guitarra (with Jorge Falcón & Fernando Soler),2003-09-03
7515,Jorge Falcón,Héctor Varela,Y Te Parece Todavía (with Jorge Falcón),2003-09-03
7516,Jorge Falcón,Héctor Varela,En un Sueño Te Perdí (with Jorge Falcón),2003-09-03
7517,Jorge Falcón,Héctor Varela,Y Llorarás Como Yo (with Jorge Falcón),2003-09-03
7518,Jorge Falcón,Héctor Varela,Fueron Tres Años (with Jorge Falcón),2003-09-03
7519,Jorge Falcón,Héctor Varela,"Con Ganas de Vivir (with Jorge Falcón, Fernando Soler & Diego Solís)",1980
7520,Jorge Falcón,Héctor Varela,Malena Siglo XX (with Jorge Falcón),1980
7521,Jorge Falcón,Héctor Varela,El Viejo No Está (with Jorge Falcón & Diego Solís),1980
7522,Jorge Falcón,Héctor Varela,Amar Es Solamente Amar (with Jorge Falcón),1979
7523,Jorge Falcón,Héctor Varela,Corazón Me Equivoqué (with Jorge Falcón),1979
7524,Jorge Falcón,Héctor Varela,Dame un Besito Mi Amor (with Jorge Falcón & Diego Solís),1979
7525,Jorge Falcón,Héctor Varela,Un Cariño Pasajero (with Jorge Falcón),1979
7526,Jorge Falcón,Héctor Varela,Fueron Tres Años (with Jorge Falcón) - '79 Version,1979
7527,Jorge Falcón,Héctor Varela,Con Flauta y Guitarra (with Jorge Falcón & Fernando Soler) - '78 Version,1978
7528,Jorge Falcón,Héctor Varela,Nuestra Historieta Terminó (with Jorge Falcón),1978
7529,Jorge Falcón,Héctor Varela,Porque Tú No Me Quieres (with Jorge Falcón & Fernando Soler),1978
7530,Jorge Falcón,Héctor Varela,Esta Noche de Copas (with Jorge Falcón),1977-07-15
7531,Jorge Falcón,Héctor Varela,Yo Sé Que No Me Engaño (with Jorge Falcón),1977-07-15
7532,Jorge Falcón,Héctor Varela,No Empieces a Llorar (with Jorge Falcón),1977-07-15
7533,Jorge Falcón,Héctor Varela,Y Pensar Que No Estás (with Jorge Falcón),1977-07-15
7534,Jorge Falcón,Fernando Soler,"Azúcar, Pimienta y Sal (with Jorge Falcón & Fernando Soler)",2009-10-30
7535,Jorge Falcón,Fernando Soler,Así Bailaban Mis Abuelos (with Jorge Falcón & Fernando Soler) - Remasterizado,2009-10-30
7536,Magdalena Fleitas,Emilia Siede,Quodlibet De La lluvia,2021-10-01
7537,Magdalena Fleitas,Miriam García,Baguala Del Tomate,2021-10-01
7538,Magdalena Fleitas,Brenda Martin,A Rodar la Vida,2019-11-14
7539,Magdalena Fleitas,Antonio Birabent,A Rodar la Vida,2019-11-14
7540,Uji,Kaleema,Copal - Uji Remix,2018-02-23
7541,Uji,Paloma del Cerro,Todo Vibra (Remix),2016-03-21
7542,El Polaco,Leo Dan,Ahora (feat. Leo Dan),2022-05-27
7543,El Polaco,Bahiano,Dulce Princesa,2021-05-28
7544,Ramiro Jota,Sara Hebe,El Juego de la Luna,2015
7545,Ramiro Jota,Sara Hebe,Pucha,2015
7546,Ramiro Jota,Sara Hebe,Cacho,2015
7547,Ramiro Jota,Sara Hebe,Kevin,2015
7548,Ramiro Jota,Sara Hebe,Patria de Patrullas,2015
7549,Ramiro Jota,Sara Hebe,El Pedido,2015
7550,Ramiro Jota,Sara Hebe,Los Golpes,2015
7551,Ramiro Jota,Sara Hebe,Interlucil,2015
7552,Ramiro Jota,Sara Hebe,La Vida No,2015
7553,Ramiro Jota,Sara Hebe,Ho!,2015
7554,Ramiro Jota,Sara Hebe,Sigo Girando,2015
7555,Ramiro Jota,Sara Hebe,La Cura,2015
7556,Ramiro Jota,Sara Hebe,Por Favor,2015
7557,Ramiro Jota,Sara Hebe,Vagaboom,2015
7558,Ramiro Jota,Sara Hebe,Fck the Pwr,2019-04-19
7559,Ramiro Jota,Sara Hebe,Urgente,2019-04-19
7560,Ramiro Jota,Sara Hebe,Violeta Perro,2019-04-19
7561,Ramiro Jota,Sara Hebe,:·: A.C.A.B.,2019-04-19
7562,Ramiro Jota,Sara Hebe,No te dejes,2019-04-19
7563,Ramiro Jota,Sara Hebe,El Marginal - Bonus Track,2019-04-19
7564,Ramiro Jota,Fémina,En Mi Memoria,2014-10-20
7565,Santiago Córdoba,Matias Romero,Bole Koye Manush K Ki,2021-10-01
7566,Santiago Córdoba,Matias Romero,Manush Gache Ekbar,2021-10-01
7567,Santiago Córdoba,Matias Romero,Guru Krishna Namer,2021-10-01
7568,Santiago Córdoba,Matias Romero,Sundarbans I,2021-10-01
7569,Santiago Córdoba,Walter Broide,Tigres En Fuga,2021-10-01
7570,Santiago Córdoba,Cobra Rod,Tigres En Fuga,2021-10-01
7571,Santiago Córdoba,Angel Calvo,Ja Ja Tusu,2021-10-01
7572,Marina Fages,Benito Cerati,Viva Imagen,2019-03-29
7573,Marina Fages,Zero Kill,$$$ (Dame Ma$) (feat. Marina Fages),2020-11-27
7574,Pappo,La Renga,Fiesta Cervezal,2014-02-09
7575,Pappo,La Renga,Hey Hey My My,2006-11-23
7576,Pappo,Alejandro Medina,Vamos a Buscar la Luz,2014-02-09
7577,Pappo,Alejandro Medina,Tema Solisimo,2014-02-09
7578,Pappo,Almafuerte,El Brujo y el Tiempo,2014-02-09
7579,Pappo,Almafuerte,Llegara la Paz,2014-01-09
7580,Pappo,Omar Mollo,Pajaro Metalico,2014-02-09
7581,Pappo,Omar Mollo,La Adivina,2014-01-09
7582,Pappo,Adrián Otero,Con Elvira Es Otra Cosa,2014-02-09
7583,Pappo,Adrián Otero,Slide Blues,2014-01-09
7584,Pappo,La Mississippi,Mírese Adentro,2014-02-09
7585,Pappo,La Mississippi,Gris y Amarillo,2014-01-09
7586,Pappo,Antonio Birabent,Trabajando en el Ferrocarril,2014-02-09
7587,Pappo,Viejas Locas,Blus Local,2014-02-09
7588,Pappo,Viejas Locas,El Hombre Suburbano,2014-01-09
7589,Pappo,Divididos,Sucio y Desprolijo,2014-01-09
7590,Pappo,Ricardo Iorio,Completamente Nervioso,2014-01-09
7591,Pappo,Alfredo Toth,Caras en el Parque,2014-01-09
7592,Pappo,Vitico,Tren Azul,2014-01-09
7593,Pappo,Juan Haymes,Tren Azul,2014-01-09
7594,Pappo,Moris,Adonde Esta la Libertad,2014-01-09
7595,Pappo,Sr. Flavio,Hay Tiempo para Elegir,2014-01-09
7596,Pappo,Lovorne,Botellero (Bonus Track),2007-06-01
7597,El Kuelgue,Mex Urtizberea,Piel de Cereza,2012-07-07
7598,El Kuelgue,Mex Urtizberea,Rucucú Candelmo #1,2012-07-07
7599,El Kuelgue,Alfredo Casero,Rucucú Candelmo #1,2012-07-07
7600,Connie Isla,Fede Vigevani,Te Encontre,2018-12-21
7601,Connie Isla,Bahiano,Cerca de Mi (feat. Connie Isla),2022-05-13
7602,Manuel Moretti,Dios Loko,Amores de Francia,2021-11-19
7603,Manuel Moretti,Super Ratones,Carreras de Aviones,2019-11-29
7604,Manuel Moretti,Super Ratones,Me Gusta la Lluvia,2019-11-29
7605,El Simbolo,The Sacados,Levantando las Manos - Miami Latin Mix,2021-09-17
7606,El Simbolo,Mery Granados,Bailando de a Dos,2021-09-17
7607,Fernando Samalea,Alejandro Terán,Neurocosmico,2009-07-07
7608,Fernando Samalea,Alejandro Terán,Adonis,2009-07-07
7609,Fernando Samalea,Alejandro Terán,Frizzante,2009-07-07
7610,Fernando Samalea,Alejandro Terán,Psicomonarquico,2009-07-07
7611,Fernando Samalea,Miguel Angel Tallarita,Prima Donna,2009-07-07
7612,Fernando Samalea,Miguel Angel Tallarita,Adonis,2009-07-07
7613,Fernando Samalea,Miguel Angel Tallarita,Vestales,2009-07-07
7614,Fernando Samalea,Dario Jalfin,Saigón,2019-05-03
7615,Fernando Samalea,Dario Jalfin,Lo que quise,2019-05-03
7616,Fernando Samalea,Dario Jalfin,Saigon - Instrumental,2019-05-03
7617,Ligia Piro,Sergio Mihanovich,Something Unusual,2007-07-07
7618,Ligia Piro,Sergio Mihanovich,I'm Sure That I Know,2007-07-07
7619,Ligia Piro,Sergio Mihanovich,Get Out Of My Mind,2007-07-07
7620,Ligia Piro,Sergio Mihanovich,Love And Deception,2007-07-07
7621,Ligia Piro,Sergio Mihanovich,As Long As There's A Dream For Me,2007-07-07
7622,María Martha Serra Lima,Paz Martínez,Dia de Domingo (feat. Paz Martínez),2004-04-13
7623,María Martha Serra Lima,Paz Martínez,Día De Domingo (feat. Paz Martínez),1987-11-12
7624,Chico Novarro,Daniel Castro,Carta de un Leon a Otro,2021-01-06
7625,Chico Novarro,Saul Cosentino,Justo a Tiempo,2008-04-01
7626,Cacho Tirao,Julio Pane,El Negro Felipe,2006-04-04
7627,Cacho Tirao,Mauricio Marcelli,Aparcero,2006-04-04
7628,Cacho Tirao,Jorge Labanca,La Milonga de Don Taco,2006-04-04
7629,Cacho Tirao,Jorge Labanca,Milonga del Barbijo,2006-04-04
7630,Cacho Tirao,Julian Vat,Pequeña Romanza,2006-04-04
7631,Cacho Tirao,Lucio Demare,Garúa / La Última Curda / Malena,1978-12-11
7632,Magui Olave,fede herrera,Mi Mundo,2022-01-21
7633,Brian Lanzelotta,Los Charros,Corazon de Papel / Pero No Puedo,2022-10-06
7634,Maria José Demare,JAF,Usted Es un Mago,2015-04-01
7635,Maria José Demare,Lucas González Yancamil,En Blanco y Negro (Buenos Aires),2020-09-18
7636,Sara Hebe,Diosque,Trastorno de Personalidad,2021-09-03
7637,Sara Hebe,DEFENSA,Carajo,2020-04-17
7638,Sara Hebe,Kaleema,La Pregunta Del Millon (feat. Sara Hebe),2017-07-26
7639,Sara Hebe,Fémina,En Mi Memoria,2014-10-20
7640,Cristian Zárate,Guillermo Fernández,Máscara Negra,2020-11-20
7641,Cristian Zárate,Guillermo Fernández,Fue Así Que Me Senté (N° 1),2020-11-20
7642,Cristian Zárate,Guillermo Fernández,Amores a Primera Vista,2020-11-20
7643,Cristian Zárate,Guillermo Fernández,La Máquina de Sufrir,2020-11-20
7644,Cristian Zárate,Guillermo Fernández,Filos,2020-11-20
7645,Cristian Zárate,Guillermo Fernández,¿Quién Grita?,2020-11-20
7646,Cristian Zárate,Guillermo Fernández,Flores Marchitas,2020-11-20
7647,Cristian Zárate,Guillermo Fernández,Orden de Captura,2020-11-20
7648,Cristian Zárate,Guillermo Fernández,Fue Así Que Me Senté (N° 2),2020-11-20
7649,Cristian Zárate,Guillermo Fernández,Weidmann,2020-11-20
7650,Cristian Zárate,Guillermo Fernández,Sábanas Blancas,2020-11-20
7651,Cristian Zárate,Nicolás Enrich,Máscara Negra,2020-11-20
7652,Cristian Zárate,Nicolás Enrich,Fue Así Que Me Senté (N° 1),2020-11-20
7653,Cristian Zárate,Nicolás Enrich,Amores a Primera Vista,2020-11-20
7654,Cristian Zárate,Nicolás Enrich,La Máquina de Sufrir,2020-11-20
7655,Cristian Zárate,Nicolás Enrich,Filos,2020-11-20
7656,Cristian Zárate,Nicolás Enrich,¿Quién Grita?,2020-11-20
7657,Cristian Zárate,Nicolás Enrich,Flores Marchitas,2020-11-20
7658,Cristian Zárate,Nicolás Enrich,Orden de Captura,2020-11-20
7659,Cristian Zárate,Nicolás Enrich,Fue Así Que Me Senté (N° 2),2020-11-20
