numero,Source,Target,Label,Fecha
1764,Pedro Aznar,Suna Rocha,Si no te olvido,2012-03-01
1765,Pedro Aznar,Suna Rocha,Vidala de la negra mia,2012-03-01
1766,Pedro Aznar,Suna Rocha,Vidalita de ayer,2012-03-01
1767,Pedro Aznar,Suna Rocha,Me voy quedando,2012-03-01
1768,Pedro Aznar,Suna Rocha,Las manitas,2012-03-01
1769,Pedro Aznar,Suna Rocha,Memento,2012-03-01
1770,Pedro Aznar,Charly García,Mundo en Llamas (feat. Charly Garcia & Oscar Moro),1998
1771,Pedro Aznar,Charly García,Mientes,1991-04-29
1772,Pedro Aznar,Charly García,Vampiro,1991-04-29
1773,Pedro Aznar,Charly García,Mala Señal,1991-04-29
1774,Pedro Aznar,Charly García,30 Denarios,1991-04-29
1775,Pedro Aznar,Charly García,Solo Dios Sabe,1991-04-29
1776,Pedro Aznar,Charly García,Cucamonga Dance,1991-04-29
1777,Pedro Aznar,Charly García,Diana,1991-04-29
1778,Pedro Aznar,Charly García,Happy and Real,1991-04-29
1779,Pedro Aznar,Charly García,Vampiro (Instrumental),1991-04-29
1780,Pedro Aznar,Charly García,Diana (Instrumental),1991-04-29
1781,Pedro Aznar,Charly García,Solo Dios Sabe (Instrumental),1991-04-29
1782,Pedro Aznar,Charly García,Ángeles y Predicadores,1986-05-07
1783,Pedro Aznar,Charly García,Culpable Eternamente,1986-05-07
1784,Pedro Aznar,Charly García,Pasajera en Trance,1986-05-07
1785,Pedro Aznar,Charly García,Gramercy Park Hotel,1986-05-07
1786,Pedro Aznar,Charly García,Hablando a Tu Corazón,1986-05-07
1787,Pedro Aznar,Charly García,La Gente Es la Misma,1986-05-07
1788,Pedro Aznar,Oscar Moro,Mundo en Llamas (feat. Charly Garcia & Oscar Moro),1998
1789,Pedro Aznar,Lucho Gonzalez,María Lando (feat. Mercedes Sosa & Lucho Gonzalez),1998
1790,Pedro Aznar,Néstor Marconi,Como Dos Extraños (feat. Nestor Marconi),1998
1791,Pedro Aznar,Balbina Ramos,Que He Sacado Con Quererte (feat. Balbina Ramos),1998
1792,Pedro Aznar,Piñon Fijo,"Vos Vieras, Vieras Tú",2014-07-17
1793,Pedro Aznar,Piñon Fijo,Agüita,2016-08-26
1794,Pedro Aznar,David Lebón,Hombre de Mala Sangre (feat. Pedro Aznar),2019-05-10
1795,Pedro Aznar,Miguel Zavaleta,Y Tu Sombra en la Pared,2019-12-03
1796,Pedro Aznar,Miguel Zavaleta,Volver a Nacer,2019-12-03
1797,Pedro Aznar,Miguel Zavaleta,Paseo Nocturno,2019-12-03
1798,Pedro Aznar,Miguel Zavaleta,Quise Alejarme de Vos,2019-12-03
1799,Pedro Aznar,Miguel Zavaleta,En un Tiroteo Con Su Sombra,2019-12-03
1800,Pedro Aznar,Miguel Zavaleta,Inside Out,2019-12-03
1801,Pedro Aznar,Miguel Zavaleta,Con Tu Luz,2019-12-03
1802,David Lebón,Skay Beilinson,Ese Tren (feat. Skay Beilinson),2022-09-16
1803,David Lebón,Conociendo Rusia,Tiempo Sin Sueños (feat. Conociendo Rusia),2022-09-16
1804,David Lebón,Nayla Lebón,Tema de Nayla (feat. Hugo Fattoruso & Nayla Lebón),2022-09-16
1805,David Lebón,Fabiana Cantilo,En la Vereda del Sol,2022-09-16
1806,David Lebón,Diego Torres,Seminare (feat. Diego Torres),2022-09-16
1807,David Lebón,Kevin Johansen,Cuánto Tiempo Más Llevará (feat. Kevin Johansen & Rosario Ortega),2022-09-16
1808,David Lebón,Kevin Johansen,Todo Esto (feat. David Lebón),2020-12-21
1809,David Lebón,Rosario Ortega,Cuánto Tiempo Más Llevará (feat. Kevin Johansen & Rosario Ortega),2022-09-16
1810,David Lebón,Charly García,Nos Veremos Otra Vez (feat. Charly García),2022-09-16
1811,David Lebón,Charly García,Contigo Qué Pasa,1984
1812,David Lebón,Charly García,Rock de la Cárcel,1984
1813,David Lebón,Coti,Dejá de Jugar (feat. Coti),2019-05-10
1814,David Lebón,Emmanuel Horvilleur,Hola Dulce Viento (feat. Emmanuel Horvilleur),2019-05-10
1815,David Lebón,Lisandro Aristimuño,Casas de Arañas (feat. Lisandro Aristimuño),2019-05-10
1816,David Lebón,Andrés Calamaro,Parado en el Medio de la Vida (feat. Andrés Calamaro),2019-05-10
1817,David Lebón,Eruca Sativa,Dos Edificios Dorados (feat. Eruca Sativa),2019-05-10
1818,David Lebón,Polifemo,Suéltate Rock and Roll (feat. Polifemo),2019-05-10
1819,David Lebón,Fito Paez,El Tiempo Es Veloz (feat. Fito Paez),2019-05-10
1820,David Lebón,Marcela Morelo,Volver a Cuba (with Marcela Morelo),2016-11-25
1821,David Lebón,Marcela Morelo,Tu Amor es de Dios (feat. David Lebón),2012-08-22
1822,David Lebón,Celeste Carballo,Hacelo Hoy Conmigo,1984
1823,David Lebón,David Lebón Jr,Blanca Navidad,1983
1824,David Lebón,Juan Carlos Baglietto,Un Loco en la Calesita - Desde Casa,2020-09-04
1825,David Lebón,Valeria Lynch,Mundo Agradable (with David Lebón),2017-11-17
1826,David Lebón,Julia Zenko,Necesito Tu Amor (with David Lebón),2009-10-30
1827,David Lebón,Los Tipitos,Esa Forma de Viajar,2007-05-01
1828,David Lebón,Javier Calamaro,El Resto de Mis Días,2010-12-28
1829,David Lebón,Ricardo Soule,Presente (El Momento en Que Estás) - 50º Aniversario,2020-09-25
1830,Juan Carlos Baglietto,Silvina Garre,Era en abril - Vivo en el Teatro Opera,2020-10-09
1831,Juan Carlos Baglietto,Silvina Garre,Me asomo - Vivo en el Teatro Opera,2020-10-09
1832,Juan Carlos Baglietto,Silvina Garre,Canción del pinar - Vivo en el Teatro Opera,2020-10-09
1833,Juan Carlos Baglietto,Silvina Garre,Quien quiera oír que oiga - Vivo en el Teatro Opera,2020-10-09
1834,Juan Carlos Baglietto,Silvina Garre,En blanco y negro - Vivo en el Teatro Opera,2020-10-09
1835,Juan Carlos Baglietto,Silvina Garre,Señalada por el índice del sol - Vivo en el Teatro Opera,2020-10-09
1836,Juan Carlos Baglietto,Silvina Garre,Los buenos tiempos - Vivo en el Teatro Opera,2020-10-09
1837,Juan Carlos Baglietto,Silvina Garre,Cuando estoy triste - Vivo en el Teatro Opera,2020-10-09
1838,Juan Carlos Baglietto,Silvina Garre,Que son esas palabras - Vivo en el teatro Opera,2020-10-09
1839,Juan Carlos Baglietto,Silvina Garre,Otra vuelta mas - Vivo en el Teatro Opera,2020-10-09
1840,Juan Carlos Baglietto,Silvina Garre,Debajo del puente - Vivo en el Teatro Opera,2020-10-09
1841,Juan Carlos Baglietto,Silvina Garre,Casi una zamba - Vivo en el Teatro Opera,2020-10-09
1842,Juan Carlos Baglietto,Silvina Garre,Historias de mate cosido - Vivo en el Teatro Opera,2020-10-09
1843,Juan Carlos Baglietto,Silvina Garre,Solo se trata de vivir - Vivo en el Teatro Opera,2020-10-09
1844,Juan Carlos Baglietto,Silvina Garre,Se fuerza la maquina - Vivo en el Teatro Opera,2020-10-09
1845,Juan Carlos Baglietto,Silvina Garre,Tratando de crecer - Vivo en el Teatro Opera,2020-10-09
1846,Juan Carlos Baglietto,Silvina Garre,El témpano - Vivo en el Teatro Opera,2020-10-09
1847,Juan Carlos Baglietto,Silvina Garre,La vida es una moneda - Vivo en el Teatro Opera,2020-10-09
1848,Juan Carlos Baglietto,Silvina Garre,"Cantar, cantar - Vivo en el Teatro Opera",2020-10-09
1849,Marcela Morelo,Mercedes Sosa,Jamás Te Olvidaré (with Marcela Morelo),2017-10-13
1850,Marcela Morelo,Los Nocheros,Jamas Te Olvidaré (with Los Nocheros),2005
1851,Marcela Morelo,Diego Torres,Chau - Me Puedo Equivocar -,2022-10-18
1852,Los Alonsitos,Los Nocheros,Para Villanueva,2015-12-04
1853,Los Alonsitos,Los Nocheros,Un Abrazo a Corrientes,2015-12-04
1854,Los Alonsitos,Los Nocheros,Niña del Ñangapirí,2015-12-04
1855,Los Alonsitos,Los Nocheros,Posadeña Linda,2015-12-04
1856,Los Alonsitos,Los Nocheros,Mírame,2015-12-04
1857,Los Alonsitos,Los Nocheros,Bañado Norte,2015-12-04
1858,Los Alonsitos,Los Nocheros,Km. 11,2015-12-04
1859,Los Alonsitos,Los Nocheros,Te Recuerdo,2012
1860,Los Alonsitos,Soledad Pastorutti,Todo el Mundo A Cantar,2012
1861,Los Alonsitos,Los Tekis,Vienes y Vas,2012
1862,Los Alonsitos,Jorge Rojas,Mi Religión,2012
1863,Los Alonsitos,Chaqueño Palavecino,Soy Chaqueño Señores,2012
1864,Los Alonsitos,Facundo Saravia,Canción Para Mi Padre,2012
1865,Jorge Fandermole,Lucho Gonzalez,Ni Ocho Cuartos,1988-08-08
1866,Jorge Fandermole,Lucho Gonzalez,Huayno del Diablo,1988-08-08
1867,Jorge Fandermole,Lucho Gonzalez,Tardes de Agosto,1988-08-08
1868,Jorge Fandermole,Lucho Gonzalez,Coplas para la Tejedora,1988-08-08
1869,Jorge Fandermole,Lucho Gonzalez,Vidala de las Estrellas,1988-08-08
1870,Jorge Fandermole,Lucho Gonzalez,La Demolidita,1988-08-08
1871,Jorge Fandermole,Lucho Gonzalez,Un Gatito P'al Pin,1988-08-08
1872,Jorge Fandermole,Lucho Gonzalez,Para Anita,1988-08-08
1873,Jorge Fandermole,Litto Nebbia,Coplas para la Tejedora,1988-08-08
1874,Jorge Fandermole,Carlos Aguirre,El diminuto Juan,2012
1875,Mercedes Sosa,Gustavo Cerati,Zona de Promesas (with Gustavo Cerati),2021-05-25
1876,Mercedes Sosa,Diego Torres,Zamba para Olvidarte (with Diego Torres),2021-05-25
1877,Mercedes Sosa,Luis Alberto Spinetta,Barro Tal Vez (with Luis Alberto Spinetta),2021-05-25
1878,Mercedes Sosa,Charly García,Desarma y Sangra (with Charly García),2021-05-25
1879,Mercedes Sosa,Fito Paez,Zamba del Cielo (with Fito Paez & Liliana Herrero),2021-05-25
1880,Mercedes Sosa,Astor Piazzolla Y Su Conjunto 9,Divertimento 9,2021-03-11
1881,Mercedes Sosa,Astor Piazzolla,La Casita de Mis Viejos - Versión I,2021-03-11
1882,Mercedes Sosa,Astor Piazzolla,Juanito Laguna Ayuda a Su Mamá,2021-03-11
1883,Mercedes Sosa,Astor Piazzolla,Flores Negras,2021-03-11
1884,Mercedes Sosa,Astor Piazzolla,La Casita de Mis Viejos - Versión II,2021-03-11
1885,Mercedes Sosa,Astor Piazzolla,La Pulpera de Santa Lucia,2021-03-11
1886,Mercedes Sosa,Astor Piazzolla,La Última Curda,2021-03-11
1887,Mercedes Sosa,Ariel Ramírez,Cuando Te Fuiste,2010-01-01
1888,Mercedes Sosa,Ariel Ramírez,Zamba Del Regreso,2010-01-01
1889,Mercedes Sosa,Ariel Ramírez,Amargura,2010-01-01
1890,Mercedes Sosa,Ariel Ramírez,Pobre Mi Negra,2010-01-01
1891,Mercedes Sosa,Ariel Ramírez,Criollita Santiagueña,2010-01-01
1892,Mercedes Sosa,Ariel Ramírez,Quien Te Amaba Ya Se Va,2010-01-01
1893,Mercedes Sosa,Ariel Ramírez,Tríptico Mocoví - Popurrí,2010-01-01
1894,Mercedes Sosa,Ariel Ramírez,Kyrie (Vidala-Baguala),2010-01-01
1895,Mercedes Sosa,Ariel Ramírez,Gloria (Carnavalito Yaraví),2010-01-01
1896,Mercedes Sosa,Ariel Ramírez,Misa Criolla - original version Arr. of the choral parts by J.G. Segade: Credo (Chacarera Trunca),2010-01-01
1897,Mercedes Sosa,Ariel Ramírez,Misa Criolla - original version Arr. of the choral parts by J.G. Segade: Sanctus (Carnaval Cochabambino),2010-01-01
1898,Mercedes Sosa,Ariel Ramírez,Misa Criolla - original version Arr. of the choral parts by J.G. Segade: Agnus Dei (Estilo Pampeano),2010-01-01
1899,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1900,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 2. La Peregrinación (huella pampeana),2010-01-01
1901,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1902,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1903,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1904,Mercedes Sosa,Ariel Ramírez,Navidad Nuestra: 6. La Huida (vidala tucumana),2010-01-01
1905,Mercedes Sosa,Ariel Ramírez,Canta Tu Canción,2010-01-01
1906,Mercedes Sosa,Ariel Ramírez,Antiguos Dueños De Las Flechas,2010-01-01
1907,Mercedes Sosa,Ariel Ramírez,Pampa Del Sur,2010-01-01
1908,Mercedes Sosa,Ariel Ramírez,"Acercate, Cholito",2010-01-01
1909,Mercedes Sosa,Ariel Ramírez,Oración Al Sol,2010-01-01
1910,Mercedes Sosa,Ariel Ramírez,Sudamericano En Nueva York,2010-01-01
1911,Mercedes Sosa,Ariel Ramírez,Alcen La Bandera,2010-01-01
1912,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1913,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 2. La Peregrinación (huella pampeana),2010-01-01
1914,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1915,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1916,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1917,Mercedes Sosa,Chango Farias Gomez,Navidad Nuestra: 6. La Huida (vidala tucumana),2010-01-01
1918,Mercedes Sosa,Chango Farias Gomez,El olvidau - Chacarera del olvidao,2005-01-01
1919,Mercedes Sosa,Chango Farias Gomez,Cantor del obraje - Canción del obraja,2005-01-01
1920,Mercedes Sosa,Chango Farias Gomez,Solo pa' bailarla - La simple,2005-01-01
1921,Mercedes Sosa,Chango Farias Gomez,Como flor del campo,2005-01-01
1922,Mercedes Sosa,Chango Farias Gomez,Sufrida tierra mía,2005-01-01
1923,Mercedes Sosa,Chango Farias Gomez,Todo Cambia,2005-01-01
1924,Mercedes Sosa,Chango Farias Gomez,Sácame Chacaera,2005-01-01
1925,Mercedes Sosa,Jaime Torres,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1926,Mercedes Sosa,Jaime Torres,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1927,Mercedes Sosa,Jaime Torres,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1928,Mercedes Sosa,Jaime Torres,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1929,Mercedes Sosa,Ruben Lobo,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1930,Mercedes Sosa,Ruben Lobo,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1931,Mercedes Sosa,Ruben Lobo,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1932,Mercedes Sosa,Ruben Lobo,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1933,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1934,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 2. La Peregrinación (huella pampeana),2010-01-01
1935,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1936,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1937,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1938,Mercedes Sosa,Oscar Giunta,Navidad Nuestra: 6. La Huida (vidala tucumana),2010-01-01
1939,Mercedes Sosa,Popi Spatocco,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1940,Mercedes Sosa,Popi Spatocco,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1941,Mercedes Sosa,Popi Spatocco,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1942,Mercedes Sosa,Popi Spatocco,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1943,Mercedes Sosa,Chango Spasiuk,Navidad Nuestra: 1. La Anunciación (chamamé),2010-01-01
1944,Mercedes Sosa,Chango Spasiuk,Navidad Nuestra: 3. El Nacimiento (vidala catamarqueña),2010-01-01
1945,Mercedes Sosa,Chango Spasiuk,Navidad Nuestra: 4. Los Pastores (chaya riojana),2010-01-01
1946,Mercedes Sosa,Chango Spasiuk,Navidad Nuestra: 5. Los Reyes Magos (takirari),2010-01-01
1947,Mercedes Sosa,Marcelo Chiodi,Navidad Nuestra: 2. La Peregrinación (huella pampeana),2010-01-01
1948,Mercedes Sosa,Marcelo Chiodi,Navidad Nuestra: 6. La Huida (vidala tucumana),2010-01-01
1949,Mercedes Sosa,Carlos López Puccio,Navidad Nuestra: 2. La Peregrinación (huella pampeana),2010-01-01
1950,Mercedes Sosa,Carlos Franzetti,Mon Amour,2010-01-01
1951,Mercedes Sosa,Carlos Franzetti,Por Un Solo Gesto De Amor,2010-01-01
1952,Mercedes Sosa,Lucho Gonzalez,El Puente De Los Suspiros,2010-01-01
1953,Mercedes Sosa,Lucho Gonzalez,Por Un Solo Gesto De Amor,2010-01-01
1954,Mercedes Sosa,Guillermo Vadala,Por Un Solo Gesto De Amor,2010-01-01
1955,Mercedes Sosa,Guillermo Vadala,De Alguna Manera,2010-01-01
1956,Mercedes Sosa,Domingo Cura,Serenatero De Bombos,2010-01-01
1957,Mercedes Sosa,Los Fronterizos,Alcen La Bandera,2010-01-01
1958,Mercedes Sosa,Gustavo Santaolalla,Celador De Sueños (with Gustavo Santaolalla & Orozco - Barrientos),2009-06-29
1959,Mercedes Sosa,Dúo Nuevo Cuyo,Zamba De Los Adioses (with Dúo Nuevo Cuyo),2009-06-29
1960,Mercedes Sosa,Maria Graña,Nada (with Maria Graña),2009-06-29
1961,Mercedes Sosa,Maria Graña,Naranjo en Flor (feat. Mercedes Sosa),1996-01-01
1962,Mercedes Sosa,Juan Quintero,Romance De La Luna Tucumana (with Juan Quintero & Luna Monti),2009-06-29
1963,Mercedes Sosa,Luna Monti,Romance De La Luna Tucumana (with Juan Quintero & Luna Monti),2009-06-29
1964,Mercedes Sosa,Nacha Roldán,Pájaro De Rodillas (with Nacha Roldán),2009-06-29
1965,Mercedes Sosa,Gustavo Cordera,El Ángel de la Bicicleta (with Gustavo Cordera),2009
1966,Mercedes Sosa,La Chilinga,La Luna Llena (with Rubén Rada & La Chilinga),2009
1967,Mercedes Sosa,Alberto Rojo,Canción de las Cantinas (with Alberto Rojo),2009
1968,Mercedes Sosa,Alberto Rojo,Chacarera del fuego,2005-01-01
1969,Mercedes Sosa,Alberto Rojo,Ni si ni no,2012-01-01
1970,Mercedes Sosa,Coqui Sosa,Donde Termina el Asfalto (with Coqui Sosa),2009
1971,Mercedes Sosa,Coqui Sosa,Pais,2005-01-01
1972,Mercedes Sosa,Coqui Sosa,País,2004-10-22
1973,Mercedes Sosa,Luis Salinas,Insensatez (with Luis Salinas),2009
1974,Mercedes Sosa,Luis Salinas,El olvidau - Chacarera del olvidao,2005-01-01
1975,Mercedes Sosa,Luciano Pereyra,Y Así y Así (with Luciano Pereyra),2009
1976,Mercedes Sosa,Jorge Giuliano,Los ninos de nuestro olvido,2005-01-01
1977,Mercedes Sosa,Jorge Giuliano,El olvidau - Chacarera del olvidao,2005-01-01
1978,Mercedes Sosa,Jorge Giuliano,Solo pa' bailarla - La simple,2005-01-01
1979,Mercedes Sosa,Jorge Giuliano,Pais,2005-01-01
1980,Mercedes Sosa,Jorge Giuliano,Como flor del campo,2005-01-01
1981,Mercedes Sosa,Jorge Giuliano,Sufrida tierra mía,2005-01-01
1982,Mercedes Sosa,Jorge Giuliano,La canción es urgente,2005-01-01
1983,Mercedes Sosa,Jorge Giuliano,Todo Cambia,2005-01-01
1984,Mercedes Sosa,Jorge Giuliano,Lapachos en primavera - Primavera en los lapachos,2005-01-01
1985,Mercedes Sosa,Jorge Giuliano,Corazón libre,2005-01-01
1986,Mercedes Sosa,Jorge Giuliano,Y la milonga lo sabe,2005-01-01
1987,Mercedes Sosa,Javier Casalla,Los ninos de nuestro olvido,2005-01-01
1988,Mercedes Sosa,Javier Casalla,Solo pa' bailarla - La simple,2005-01-01
1989,Mercedes Sosa,Javier Casalla,Sufrida tierra mía,2005-01-01
1990,Mercedes Sosa,Facundo Guevara,Solo pa' bailarla - La simple,2005-01-01
1991,Mercedes Sosa,Facundo Guevara,Pais,2005-01-01
1992,Mercedes Sosa,Facundo Guevara,La canción es urgente,2005-01-01
1993,Mercedes Sosa,Facundo Guevara,Corazón libre,2005-01-01
1994,Mercedes Sosa,Veronica Condomi,Desandando,1998-01-01
1995,Mercedes Sosa,Julia Zenko,O que sera (with Mercedes Sosa),2009-10-30
1996,Mercedes Sosa,Horacio Guarany,Los Hombres del Río,2009-10-09
1997,Mercedes Sosa,Horacio Guarany,El Río y Tu,2009-10-09
1998,Baltasar Comotto,Sof Tot,Temblando (feat. Sof Tot),2022-03-11
1999,ARTIX!,Muray,INMORTAL,2021-01-08
2000,ARTIX!,Said,GOLDIN (VIP),2020-04-06
2001,Poncho,Santiago Motorizado,Rayo Eléctrico - Gonza Nehuén Remix,2022-07-22
2002,Poncho,Emmanuel Horvilleur,Muchos Días,2021-09-17
2003,MAX,B-Sides,Indestructible (feat. MAX) - B-Sides Remix,2018-01-26
2004,Odino Faccia,Natalie Perez,Y por Si Acaso,2021-06-29
2005,Odino Faccia,Agapornis,Cantemos Juntos (feat. Agapornis),2017-07-14
2006,Odino Faccia,Los Nocheros,Silencio del Alma (feat. Los Nocheros),2017-06-30
2007,XXL Irione,Kris Alaniz,Un Tatuaje - Remix,2020-05-30
2008,XXL Irione,Picnic,La He Vuelto a Ver,2019-02-15
2009,boom boom kid,Poseidotica,Ladrones del Mundo Unanse,2019-12-25
2010,boom boom kid,Isla de los Estados,También Extrañan a Size,2019-02-01
2011,boom boom kid,Il Carlo,(In Your) New Life,2004-12-14
2012,boom boom kid,Il Carlo,Maria Elena,2004-12-14
2013,boom boom kid,Il Carlo,"Mi-Mi, La-La",2004-12-14
2014,boom boom kid,Palo Pandolfo,La Rebelde (Es América Mujer),2013-04-30
2015,boom boom kid,Kumbia Queers,Si Pudiera,2015-07-08
2016,Joan Sprei,Picnic,La Pachanga (Que Reviente el Pary),2020-12-18
2017,Joan Sprei,Agus Cassano,La Pachanga (Que Reviente el Pary),2020-12-18
2018,Joan Sprei,Vilma Palma e Vampiros,La Pachanga (Que Reviente el Pary),2020-12-18
2019,Andrés Calamaro,Andy Chango,"Los demonios (feat. Guille Martín, Andy Chango)",2022-10-21
2020,Andrés Calamaro,Andy Chango,"Gin Tonic Time (feat. Jaime Urrutia, Andy Chango)",2022-10-21
2021,Andrés Calamaro,Andy Chango,Voy a la playa (feat. Andrés Calamaro),1999-01-15
2022,Andrés Calamaro,Ciro Fogliatta,Dig It (feat. Ciro Fogliatta),2022-10-21
2023,Andrés Calamaro,Ciro Fogliatta,Looking the World Over,2003-02-02
2024,Andrés Calamaro,Alejandro Lerner,Bajan (feat. Alejandro Lerner),2022-10-21
2025,Andrés Calamaro,Alejandro Lerner,Juntos para Siempre,2019-10-04
2026,Andrés Calamaro,Fito Paez,Barcos (feat. Fito Páez),2022-10-21
2027,Andrés Calamaro,Poli y Prietto,Palmeras,2018-08-06
2028,Andrés Calamaro,Poli y Prietto,Historia De Un Amor,2018-08-06
2029,Andrés Calamaro,Poli y Prietto,Témpanos Lejanos,2018-08-06
2030,Andrés Calamaro,Poli y Prietto,"Guitarras, Lloren Guitarras",2018-08-06
2031,Andrés Calamaro,Poli y Prietto,Veinte Años,2018-08-06
2032,Andrés Calamaro,Poli y Prietto,Perfidia,2018-08-06
2033,Andrés Calamaro,Poli y Prietto,Mis Noches Sin Ti,2018-08-06
2034,Andrés Calamaro,Poli y Prietto,Si No Te Vas,2018-08-06
2035,Andrés Calamaro,Poli y Prietto,Cigarrillos,2018-08-06
2036,Andrés Calamaro,Gustavo Santaolalla,Veinte Años,2018-08-06
2037,Andrés Calamaro,Los Abuelos De La Nada,Así Es El Calor,2002-01-01
2038,Andrés Calamaro,Los Abuelos De La Nada,Sin Gamulán,2002-01-01
2039,Andrés Calamaro,Los Abuelos De La Nada,Mil Horas,2002-01-01
2040,Andrés Calamaro,Los Abuelos De La Nada,Levantando Temperatura,2002-01-01
2041,Andrés Calamaro,Los Abuelos De La Nada,Hombre Lobo,2002-01-01
2042,Andrés Calamaro,Los Abuelos De La Nada,Lunes Por La Madrugada,1988-01-01
2043,Andrés Calamaro,Daniel Melingo,Lejos,1997-01-01
2044,Andrés Calamaro,Javier Calamaro,Este Minuto,2010-12-28
2045,Andrés Calamaro,Javier Calamaro,No Me Nombres,2003-09-19
2046,Andrés Calamaro,Ratones Paranoicos,Para Siempre,2006-10-17
2047,Andrés Calamaro,Ratones Paranoicos,Para Siempre - Vivo,2000
2048,La Mona Jimenez,Alejandro Lerner,Solo Te Quiero Cantar,2012
2049,La Mona Jimenez,Alejandro Lerner,Todo a Pulmón,2018-09-14
2050,La Mona Jimenez,Palito Ortega,Con Tigo la Flor,2012
2051,La Mona Jimenez,Palito Ortega,Educando a Nina,2016-06-24
