numero,Id,Label,id_artista,popularidad,generos_musicales,genero
1187,Jose Luis Merlin,Jose Luis Merlin,spotify:artist:0xIHtmCYA99cFAAdYmz0hK,23,"['classical guitar', 'guitarra clasica']",male
1188,Roberto Calvo,Roberto Calvo,spotify:artist:63Ymu5y0cQyTmv23LtT5I0,5,[],male
1189,Enrique Francini,Enrique Francini,spotify:artist:42ofZcQQnXuZkAwjBuVjFh,11,[],male
1190,Mariano Mores Y Su Sexteto,Mariano Mores Y Su Sexteto,spotify:artist:6ma0G3GobamDhqUPDs5JHX,1,[],male
1191,Nestor Fabian,Nestor Fabian,spotify:artist:4z7F1pSyGnl72PJfzctCCz,2,['vintage tango'],male
1192,Hugo Del Carril,Hugo Del Carril,spotify:artist:42piYricuUve61p8O67daU,23,"['tango', 'tango cancion', 'vintage tango']",male
1193,Juan Carlos Casas,Juan Carlos Casas,spotify:artist:25ksT0SDxnuSq7giAlDqv1,8,"['orquesta tipica', 'vintage tango']",male
1194,Carlos Bermúdez,Carlos Bermúdez,spotify:artist:3XYAVBNCbiK8Fnxv1wjQQd,9,['vintage tango'],male
1195,Martin Podesta,Martin Podesta,spotify:artist:1JUPChNpBZC8VsMYMpSBuC,9,[],male
1196,Martín Podestá,Martín Podestá,spotify:artist:0w292mcmLM1PIXlsQPD24U,6,[],male
1197,Juanjo Mosalini,Juanjo Mosalini,spotify:artist:34xiQVKcwRzzl6AjjFiiNX,12,[],male
1198,Karina,Karina,spotify:artist:1QZuAtDYNrk2QMogJulsyq,58,['argentine telepop'],female
1199,Grupo Cali,Grupo Cali,spotify:artist:4R5IzlNSizG1oT8Gs4HH6k,45,"['cumbia santafesina', 'cumbia villera']",NA
1200,Rudy,Rudy,spotify:artist:2em5rmbRdv6QPZZhU9zYVW,3,['indie cordoba'],female
1201,Manu Martínez,Manu Martínez,spotify:artist:37P2y0CGo3jIcG0QIIJQfS,26,[],male
1202,Ricardo Tapia (La Mississippi),Ricardo Tapia (La Mississippi),spotify:artist:0hVlO7GCoz6YnNU2YJDdj5,4,[],male
1203,Chucky de Ípola,Chucky de Ípola,spotify:artist:4eSiaw1LHAoRyCSUrd9SvG,4,[],male
1204,María Fernanda Aldana,María Fernanda Aldana,spotify:artist:01zNB3m5VtB1vpQllADiLY,8,[],female
1205,Ezequiel Araujo,Ezequiel Araujo,spotify:artist:2IaROUUX3a6Su8uRpfu8cf,3,[],NA
1206,Sobrenadar,Sobrenadar,spotify:artist:5jLU38iTkXJNDjEddClnVK,10,"['electra', 'electronica argentina', 'latin shoegaze', 'latintronica']",female
1207,Flavio Etcheto,Flavio Etcheto,spotify:artist:3eggN2lF4MlJJHGajbkJqB,2,[],male
1208,Flavius E.,Flavius E.,spotify:artist:6AKPRlinRlZlme2iHCnlyx,1,['ambient house'],male
1209,Carlos Shaw,Carlos Shaw,spotify:artist:5qLfac0gCgSMyFpuk2jzYi,10,[],male
1210,Lucas Martí,Lucas Martí,spotify:artist:4SjBX6jitXDJ7VUfIqeXfP,27,"['argentine indie', 'argentine rock']",male
1211,Willy Crook,Willy Crook,spotify:artist:0OdeZASgfypHefnghEjCAD,40,"['argentine indie', 'argentine rock', 'latin alternative', 'latin funk', 'latin rock', 'r&b argentino', 'rock en espanol', 'rock nacional']",male
1212,Luis Sebastian,Luis Sebastian,spotify:artist:6TYdBum0bvnrJA48oN945Y,13,[],male
1213,Rayos Láser,Rayos Láser,spotify:artist:3WGilHlQrv83h1CbF18BEs,44,"['argentine alternative rock', 'argentine indie', 'indie cordoba']",NA
1214,Hernán Ortiz,Hernán Ortiz,spotify:artist:1IZiuvqUNOsi9upo9Xi1ke,20,[],male
1215,Sonia Álvarez,Sonia Álvarez,spotify:artist:1zGZ0uGBEIG460tnGDyhQY,0,[],female
1216,Cigarra,Cigarra,spotify:artist:3S1wMIv2YD4f2xwjWvSLrA,2,['latintronica'],NA
1217,Poirier,Poirier,spotify:artist:5IpvS5ea4bymk3HpP1jVU4,34,"['ninja', 'quebec indie']",male
1218,La Yegros,La Yegros,spotify:artist:4TkLUhcEmk9Wod6RcEVAi7,42,"['chicha', 'latin alternative', 'nu-cumbia', 'nuevo folklore argentino']",female
1219,Lulacruza,Lulacruza,spotify:artist:4Tdm58O53huKPT2480fzjE,27,"['latintronica', 'nuevo folklore argentino', 'shamanic']",NA
1220,Gaby Kerpel,Gaby Kerpel,spotify:artist:2cnT3zcI1uKvnT3n1JQnP4,11,['nuevo folklore argentino'],male
1221,Pol Nada,Pol Nada,spotify:artist:1Dts5QEWhfTgrZvDBEdNUH,28,"['latintronica', 'nuevo folklore argentino']",NA
1222,Lauphan,Lauphan,spotify:artist:3WCISvz5htT0JUmdjsHj1I,15,"['nuevo folklore argentino', 'rosario indie']",NA
1223,Blitto,Blitto,spotify:artist:3DtIFsDMaYSiEqBB7YUsMw,0,['spanish electropop'],male
1224,Guazú,Guazú,spotify:artist:0eW7AKarke8r1vuzD5x8vK,13,['latintronica'],NA
1225,Fantasma,Fantasma,spotify:artist:2gvMCuF5KEeoKHxpqKcB5A,14,"['south african alternative', 'south african electronic']",NA
1226,Federico Estevez,Federico Estevez,spotify:artist:78wJyJntuNWAPG0FbN8k41,25,[],male
1227,Jin Yerei,Jin Yerei,spotify:artist:5A2XGov21od4rPuy5U5GaW,29,['ethnotronica'],male
1228,Dat García,Dat García,spotify:artist:1AND4vmzzDNjlciR7kQMDR,0,[],female
1229,Barda,Barda,spotify:artist:7rs7LuOnKkLjxj3Lr8J90k,20,"['latintronica', 'nuevo folklore argentino']",female
1230,Fernando Lamas,Fernando Lamas,spotify:artist:669DCQFyDP7rQwzBxuAhNi,2,['vintage hollywood'],male
1231,Lagartijeando,Lagartijeando,spotify:artist:30tn7aO5EFnlClql7gPpGw,36,"['nu-cumbia', 'nuevo folklore argentino']",male
1232,Lucila Dominguez,Lucila Dominguez,spotify:artist:0rFTI8c61h6GlSNtyhhvQm,1,[],female
1233,Germán Cohen,Germán Cohen,spotify:artist:3oZQSLGzE5YqJcd2OFtOhd,20,[],male
1234,Le Freak Selector Remix,Le Freak Selector Remix,spotify:artist:7hRwLWnE6MCfRKKHqaxeQA,1,[],male
1235,Aylu,Aylu,spotify:artist:1MDwlFKprZOcAzi83BF1VG,3,['argentine ambient'],female
1236,Fútbol,Fútbol,spotify:artist:3F4LyTOlwym0YQmYBlbAAf,11,"['argentine indie', 'post-punk argentina']",NA
1237,Germán Gómez,Germán Gómez,spotify:artist:5NrZwqCa1fWP7d2Aui6KDL,2,[],male
1238,Fabián Martín,Fabián Martín,spotify:artist:25d8eJE58a25kJdSvBrVgx,0,[],male
1239,Tomy Sainz,Tomy Sainz,spotify:artist:07mfD3Txop0KJIEHoQRFZZ,7,[],male
1240,María Luisa Anido,María Luisa Anido,spotify:artist:43nTjYYkBzfuRTZZZcswQx,7,['guitarra argentina'],female
1241,Jorge Gomez Crespo,Jorge Gomez Crespo,spotify:artist:1ca0HI4CI39QHNeTUXTdyh,1,[],male
1242,Antonio Sinopoli,Antonio Sinopoli,spotify:artist:2evX2sheBnvdSm86YbrLEe,1,[],male
1243,Julio Martinez,Julio Martinez,spotify:artist:1wgF30FsiI6ZRL2hWDdgo0,2,[],male
1244,Julio Martinez Oyanguren,Julio Martinez Oyanguren,spotify:artist:1iaC2SjsAlwgGh1SuYVNMN,4,['classical guitar'],male
1245,Andrés Chazarreta,Andrés Chazarreta,spotify:artist:4uaY0sGS0uNDJT8606pTgz,1,[],male
1246,Vicente Spina,Vicente Spina,spotify:artist:7Cfh1HFSVm5PwYKgwQMrGo,1,[],male
1247,Cayetano Alberto Silva,Cayetano Alberto Silva,spotify:artist:0QvQ6oQ8Q4lv2L9HQ2xA8l,1,[],NA
1248,Pablo Despeyroux,Pablo Despeyroux,spotify:artist:5PIQKptSn7b9KGsMrK296N,28,[],NA
1249,Cátulo Castillo,Cátulo Castillo,spotify:artist:6E0PW48iIV7Aze5yKmQYdO,3,[],male
1250,Azucena Maizani,Azucena Maizani,spotify:artist:0B2RE6SzZ4QsCRkl1nMz1n,10,"['tango', 'vintage tango']",female
1251,Oscar Ferrari,Oscar Ferrari,spotify:artist:19L86mqeexMu7eTMRtkLOK,7,[],male
1252,Roberto Arrieta,Roberto Arrieta,spotify:artist:31cxtM1T6KnzwJtPogFFPy,5,['vintage tango'],male
1253,Oscar Bassil,Oscar Bassil,spotify:artist:5Aq804I8eJnvmGdb2LXOex,1,[],male
1254,Roberto Maida,Roberto Maida,spotify:artist:6OiarJpZWTn6cj4oTlsFY7,21,['vintage tango'],male
1255,Ada Falcón,Ada Falcón,spotify:artist:1bshphZh29CbPD7uyWxxk3,19,"['tango', 'tango cancion', 'vintage tango']",female
1256,Agustín Irusta,Agustín Irusta,spotify:artist:1QzkpIrrMhBwTa1eb7o9XD,20,['vintage tango'],male
1257,Guillermo Coral,Guillermo Coral,spotify:artist:74838HLaXN8NuHDMvLWSvr,1,[],male
1258,Juan Carlos Rolón,Juan Carlos Rolón,spotify:artist:60hXPmy0oIbJS7WMff4Qwt,5,[],male
1259,Tita Merello,Tita Merello,spotify:artist:7r4Bb7uhP2AhJ4qlRp2vgP,33,"['tango', 'tango cancion', 'vintage tango']",female
1260,Eduardo Adrián,Eduardo Adrián,spotify:artist:6gXlF7o4oLQsWpnrbVl7XU,12,['vintage tango'],male
1261,Guillermo Rico,Guillermo Rico,spotify:artist:2JOchnHwV5V1qloXRgVpud,2,[],male
1262,Francisco Amor,Francisco Amor,spotify:artist:4fm9akHwCFjHjXglEsVWIV,3,['vintage tango'],male
1263,Isabel De Grana,Isabel De Grana,spotify:artist:0o7Dky9pH9z4b224MAYuMl,0,[],female
1264,Eduardo Adrian,Eduardo Adrian,spotify:artist:1pjwakZfVvdH6AQRDeajHJ,0,[],male
1265,Chola Luna,Chola Luna,spotify:artist:0LgjjqnWgxcUr286KxOYHm,0,[],female
1266,Antonio Buglione,Antonio Buglione,spotify:artist:6manifFmJM9Q8E2hpE3AGE,0,[],male
1267,Osmar Maderna y su Orquesta Tipica,Osmar Maderna y su Orquesta Tipica,spotify:artist:5vX6VWXnoLjGpxEGAIfoEW,4,['orquesta tipica'],male
1268,Virginia Lago,Virginia Lago,spotify:artist:2KtLoZBIwE7htFdbCRC1x3,0,[],female
1269,Mercedes Simone,Mercedes Simone,spotify:artist:3MqKTtxz6LzNrRJugeYh8W,17,"['tango', 'vintage tango']",female
1270,Jorge Omar,Jorge Omar,spotify:artist:4QgsTb2rZLggRDc7CITcRa,17,[],male
1271,Amilcar Nadal,Amilcar Nadal,spotify:artist:7cN0yTuilvxUpDhMbhYH2d,25,[],male
1272,Fabián Miodownik,Fabián Miodownik,spotify:artist:0id6cJE1cdObojEVJ8K5ym,20,[],male
1273,Lorena Astudillo & Daniel Maza,Lorena Astudillo & Daniel Maza,spotify:artist:0oURqXXsN668RDfJkEZEeu,5,['folklore nuevo argentino'],female
1274,Leo Sujatovich,Leo Sujatovich,spotify:artist:0hWjZCTpX1KV23BFzNcjan,7,[],male
1275,Sandra Luna,Sandra Luna,spotify:artist:3uKW50V1MTGnMro4uw8f5x,19,['nuevo tango'],female
1276,Juan Carlos Cobian,Juan Carlos Cobian,spotify:artist:17YpYoOTu119Q8aFXjLbR3,1,[],male
1277,Pedro Datta,Pedro Datta,spotify:artist:7kLRu397STrWbg3Hqjq3d3,0,[],male
1278,Daniel Falasca,Daniel Falasca,spotify:artist:32OdpAWXjVkU1U8uTDhTha,0,[],male
1279,Vicente Greco,Vicente Greco,spotify:artist:7LpW8b0EBZV35cxLZ0iqNO,2,[],male
1280,Horacio Pozzo,Horacio Pozzo,spotify:artist:5ZlaFjUgzJk3WTNZi8p2Gi,0,[],male
1281,Jorge Lopez Ruiz,Jorge Lopez Ruiz,spotify:artist:62VClkKxpAq1dDSCJJBfSV,0,[],male
1282,Nicolás Guerschberg,Nicolás Guerschberg,spotify:artist:1p0oaJozpQAZdKArCEr5eg,3,[],male
1283,Cecilia Zabala Group,Cecilia Zabala Group,spotify:artist:7hs9DPu8V9DoO4He3oYJTF,0,[],NA
1284,Sara Mamani,Sara Mamani,spotify:artist:0MbaYsHJ6jDTHjTaLMSabZ,0,['cantautora argentina'],female
1285,Ángel Bonura,Ángel Bonura,spotify:artist:5NfsGYGcPhAf2ivRMWbKb3,0,[],NA
1286,Mariana Bianchini,Mariana Bianchini,spotify:artist:7BtIqf6x9Ob30b5AVmGl29,2,['cantautora argentina'],female
1287,Dolores Solá,Dolores Solá,spotify:artist:0cBV35Lf9cSK66peOaGhSV,9,['tango cancion'],female
1288,Arbolito,Arbolito,spotify:artist:7pa4Z64S1qU90QytnRJgoJ,33,"['argentine rock', 'folklore argentino', 'latin alternative', 'rock en espanol', 'rock nacional']",NA
1289,Puel Kona,Puel Kona,spotify:artist:5S5gzDtLDnL23oShA5qsBX,8,['musica mapuche'],NA
1290,Kangrejoz,Kangrejoz,spotify:artist:60JIa0IuXUaT6JOyBOi9Eq,0,[],NA
1291,Pablo Lezcano,Pablo Lezcano,spotify:artist:6BWt3y930OmYx0ArqKBWUe,0,[],male
1292,Orozco Barrientos,Orozco Barrientos,spotify:artist:1YcoSGwAo1mtrO0o3dWzwx,0,[],NA
1293,La Contreras,La Contreras,spotify:artist:6piB6c6qlCZaylV1R4VWyC,4,[],female
1294,Un Mono Azul,Un Mono Azul,spotify:artist:7irBbB1keSwBvL9epc6ufR,0,[],NA
1295,Martín Vega,Martín Vega,spotify:artist:3t6rdVTl6R0YIlTBeVJZgy,0,[],male
1296,Tomás Babjaczuk,Tomás Babjaczuk,spotify:artist:69YFg2dNQp6Hf4kJfHwT6q,0,[],male
1297,Flopa Lestani,Flopa Lestani,spotify:artist:5W9fy2kVHGrcWcwuadTjlm,0,[],NA
1298,Seba Landro,Seba Landro,spotify:artist:3kpvybC2ueX5YUpvMjYiHa,0,[],male
1299,Marcos Cabezaz,Marcos Cabezaz,spotify:artist:6RWR240sWjsjPZcyowsK1d,0,[],male
1300,Carlos Villavicencio,Carlos Villavicencio,spotify:artist:5pA3cNazdG6WV7zLzvYsHD,0,[],male
1301,Flopa,Flopa,spotify:artist:4YTUVeo0e98siu66F21HFy,13,['indie folk argentino'],NA
1302,Migue Granados,Migue Granados,spotify:artist:6RBQQmhPPL3eqIz2ktmlSK,13,[],male
1303,Soy Emilia,Soy Emilia,spotify:artist:09MCzRiOuz48BY0imXgFFM,28,['colombian indie'],NA
1304,Violetta Arriaza,Violetta Arriaza,spotify:artist:2WET7xahye2vwzTTB7MH1U,24,[],female
1305,Daniela Herrero,Daniela Herrero,spotify:artist:4DnisEwhpsBmBcyGvxRske,34,"['argentine rock', 'argentine telepop', 'pop argentino']",female
1306,Pablo Grinjot,Pablo Grinjot,spotify:artist:78Yi1a73zUNK79PWPv0P0o,4,[],male
1307,Gaston Pauls,Gaston Pauls,spotify:artist:6TOGpotjLe5ZZGif2QmZxd,7,[],male
1308,Javier Montalto,Javier Montalto,spotify:artist:3E9eoaWsjWb8cCo4RkTH4Y,9,[],male
1309,Hugo Díaz,Hugo Díaz,spotify:artist:45sN1U4xtrQEyzIaOUmavp,26,"['tango', 'vintage tango']",male
1310,Fabián Panisello,Fabián Panisello,spotify:artist:4rFysJd2mQdTXwE5AhcOu2,0,[],male
1311,Osvaldo Golijov,Osvaldo Golijov,spotify:artist:4MFSQmb7Y47xW7JJmJboCv,20,"['21st century classical', 'avant-garde', 'classical', 'contemporary classical', 'latin classical']",male
1312,Gabriel Senanes,Gabriel Senanes,spotify:artist:7524FF8maNGE4P1HRv2Fee,0,[],male
1313,Ernesto Acher,Ernesto Acher,spotify:artist:6KqDCb8JoJu8pwUIxOBEzz,3,[],male
1314,Vic Bang,Vic Bang,spotify:artist:4oYRmpCHzfDX9eZaqw7CBN,3,[],female
1315,Eduardo García de Zúñiga,Eduardo García de Zúñiga,spotify:artist:7gSqJRkvmaMKRsFPsCNzaN,0,[],male
1316,Valentin Surif,Valentin Surif,spotify:artist:3LHNKwzjQKqZT8kZrzWvt4,2,[],male
1317,Sebastián de Urquiza,Sebastián de Urquiza,spotify:artist:4DRLMTbeWVmsygPUpld41C,2,[],male
1318,Victoria Birchner,Victoria Birchner,spotify:artist:3WK96n89Ph8hEufWDG5DeS,10,[],NA
1319,Las Pelotas,Las Pelotas,spotify:artist:1Qv4E1VgZOGnOYd99Kp5Bs,57,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",NA
1320,Tomás Lebrero,Tomás Lebrero,spotify:artist:1CddtFbqu0fKwAAtiNpjWg,0,[],male
1321,Percival Benedict Kahn,Percival Benedict Kahn,spotify:artist:46X8BqIzjOlp5zZCY5PHEw,0,[],NA
1322,Daniel Diaz,Daniel Diaz,spotify:artist:3zJXQgBRAEZRZZjndoogd5,22,"['argentine jazz', 'dark jazz']",male
1323,Huella Pampa,Huella Pampa,spotify:artist:6UaNnYTf2Bgq4GPbs4hchM,15,['folklore nuevo argentino'],NA
1324,Armando Laborde,Armando Laborde,spotify:artist:3ScBukIGX1LjUMmj6QQX5a,7,[],male
1325,Rodolfo Lesica,Rodolfo Lesica,spotify:artist:5GqxXL51IlX2CEC8xEcgHE,4,[],male
1326,Héctor Varela El As Del Tango y su Orquesta Típica,Héctor Varela El As Del Tango y su Orquesta Típica,spotify:artist:3GBfTSHZGjJRG7gVtQSdtG,3,['orquesta tipica'],male
1327,Héctor Varela y su Orquesta Típica,Héctor Varela y su Orquesta Típica,spotify:artist:52ohXoDQUwMGiE1JkepZGy,24,"['tango', 'vintage tango']",male
1328,Diego Solís,Diego Solís,spotify:artist:15sxvC9WNx2IfDVn8m8teh,3,[],male
1329,Enero Será Mío,Enero Será Mío,spotify:artist:3oye1CCUGz6RmGjCnBdsMf,0,[],NA
1330,Martín Elizalde,Martín Elizalde,spotify:artist:1sXx30pQqKQimzJBDwhXPx,10,[],male
1331,Nahuel Briones,Nahuel Briones,spotify:artist:29HD84lSe1rh2e6JuTE2xR,19,['argentine alternative rock'],male
1332,Lolo Micucci,Lolo Micucci,spotify:artist:7LG3uPVfEWv8rvew2gJFGg,1,[],male
1333,Pity Alvarez,Pity Alvarez,spotify:artist:3ZM2EFVMGSXyEqn3l3HA26,6,[],male
1334,Deborah De Corral,Deborah De Corral,spotify:artist:0cEINGGZS5I0npSooTOQRZ,17,['argentine telepop'],female
1335,Sebastian Kramer,Sebastian Kramer,spotify:artist:0dFMYi8FmnV1XeawJHagzd,0,[],male
1336,Super Ratones,Super Ratones,spotify:artist:1sLxv35Q6ahFKcfg1ZuqWq,25,"['post-punk argentina', 'rock en espanol', 'rock nacional']",NA
1337,Carola Bony,Carola Bony,spotify:artist:7gAaTghewy1zb9tfRALUN9,2,[],female
1338,Tito Fargo,Tito Fargo,spotify:artist:1F1FoV8zFm1KHMQsEllORZ,0,[],male
1339,Los Manseros Santiagueños,Los Manseros Santiagueños,spotify:artist:0IAWTLWnUIzKVQDTGoYJk2,52,"['chamame', 'folclore santiagueno', 'folklore argentino']",NA
1340,Nonpalidece,Nonpalidece,spotify:artist:0W1EfnztQTHuv03MuMzWPe,53,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",NA
1341,Donald,Donald,spotify:artist:3M9CqiLGObWndTeSA2W73n,32,['pop romantico'],male
1342,Bestia Bebé,Bestia Bebé,spotify:artist:3j7kmtxJ0aptdHr9ZCnEkp,31,"['argentine indie', 'argentine indie rock', 'argentine punk', 'latin rock']",NA
1343,Audia Valdez,Audia Valdez,spotify:artist:44zQK5AXMlUsuii84X0JOg,8,[],female
1344,Willy Quiroga,Willy Quiroga,spotify:artist:2qQX5DzzT2p5Uhf5nVkTyE,12,[],male
1345,Facundo Soto,Facundo Soto,spotify:artist:7iHo4CLGchMwwtiCxfyGem,23,[],male
1346,Rodrigo Ríos,Rodrigo Ríos,spotify:artist:7sT2v4tHjNHexJhSvIkcNF,5,[],male
1347,Mariana Coronel,Mariana Coronel,spotify:artist:4fojRH9JDZwRN8EzZItv4q,23,['adventista'],female
1348,Horacio Quintana,Horacio Quintana,spotify:artist:3nRHrVXvO7NKh4dpxZ1OWM,15,['vintage tango'],male
1349,Juan Carlos Miranda,Juan Carlos Miranda,spotify:artist:4NfWqcXy4vuHUwLvQ2Pdu8,13,['vintage tango'],male
1350,Luciana Tagliapietra,Luciana Tagliapietra,spotify:artist:1Q3Ba3dBArHD2RV4SpROOk,9,['indie tucumano'],female
1351,Los Besos,Los Besos,spotify:artist:7nbOE0RhCrS1GrDEaVUVee,31,['argentine indie'],NA
1352,La Chimera,La Chimera,spotify:artist:4maQEGSFcllqvwDplwdUGv,6,[],NA
1353,Eduardo Eguez,Eduardo Eguez,spotify:artist:6Z9dlbGREM1V0CMWdFx6ox,24,['lute'],male
1354,Ramón Sixto Ríos,Ramón Sixto Ríos,spotify:artist:6LReoPjIRhqij34W47jidw,0,[],male
1355,Francisco Lomuto,Francisco Lomuto,spotify:artist:6uustyleCEZFSEa11DgHgi,27,"['orquesta tipica', 'tango', 'vintage tango']",male
1356,Carlos Di Sarli y su orque...,Carlos Di Sarli y su orque...,spotify:artist:6U0EHIygpsQlzJwbcg7Ebw,7,['orquesta tipica'],male
1357,Pedro Noda,Pedro Noda,spotify:artist:3Yynd7J1Cb0evqPgnBuY8o,1,[],male
1358,Jason Mowry,Jason Mowry,spotify:artist:6LxGBQoCwU1JNfQ0ZMWhX8,1,[],NA
1359,Horacio Lagos,Horacio Lagos,spotify:artist:5mu76bI6tCoctKak4nMH1V,14,"['orquesta tipica', 'vintage tango']",male
1360,Lita Morales,Lita Morales,spotify:artist:2s48CL3aMAx0M059cx2F9A,10,['orquesta tipica'],female
1361,Antonio Maida,Antonio Maida,spotify:artist:5udOu7CuhlJ5wPeoCcAZRM,1,[],male
1362,Alberto Gomez,Alberto Gomez,spotify:artist:3957esRYhSNJy4MdpYn5VP,20,"['tango', 'vintage tango']",male
1363,Adolfo Rivas,Adolfo Rivas,spotify:artist:0dywodxx2SmQ5nmzUgLaht,0,[],male
1364,Roberto Morel,Roberto Morel,spotify:artist:6wBnDQolYUcmloT0WI7o5n,0,[],male
1365,Atilio Bruni y Su Orquesta,Atilio Bruni y Su Orquesta,spotify:artist:0fshe40qVebS0viBfKtlaD,0,[],male
1366,Juan Carlos Cambon y Su Orquesta,Juan Carlos Cambon y Su Orquesta,spotify:artist:39l39lfPS41e5O1Za8zlWu,0,[],male
1367,Orquesta Tipica Victor,Orquesta Tipica Victor,spotify:artist:3a80F6pRMshHZW2jH8McTA,25,"['orquesta tipica', 'tango', 'vintage tango']",NA
1368,Hugo Del Carril con Orquesta,Hugo Del Carril con Orquesta,spotify:artist:1dILkyEA6piqW8kr3o5Ppu,0,[],male
1369,Hugo Del Carril con Guitarras,Hugo Del Carril con Guitarras,spotify:artist:2UUEajlEkmg5iyILVPMyO0,1,['tango cancion'],male
1370,Hugo Jordan,Hugo Jordan,spotify:artist:0ckxb5NGyPxygzbH5gXrc9,6,[],male
1371,Juan De Dios Filiberto,Juan De Dios Filiberto,spotify:artist:1cUlqu95TXcMcQUjdfzIgo,23,['latin classical'],male
1372,Tomas Gubitsch,Tomas Gubitsch,spotify:artist:2eJfVLx1KsCtaIsT5U0NAw,13,[],NA
1373,Gerardo Jerez Le Cam,Gerardo Jerez Le Cam,spotify:artist:1zYMJwL9SMDF0QjsD5e79g,0,[],NA
1374,Violeta Castillo,Violeta Castillo,spotify:artist:2NtYHfTFxDUWZcQAxJBzhe,8,['deep latin alternative'],female
1375,Zero Kill,Zero Kill,spotify:artist:79Ni1ePx75PABzezrpjmwV,11,['argentine alternative rock'],NA
1376,Astrosuka,Astrosuka,spotify:artist:5niEn5U8RaaLvCHmD9JKFE,1,[],NA
1377,Dario Jalfin,Dario Jalfin,spotify:artist:1NPOzKHJjzklJ8cMmyuAh6,5,[],male
1378,Migue Garcia,Migue Garcia,spotify:artist:3Q0cAY0gD9oINGwFwRA625,6,[],male
1379,Lucy Patané,Lucy Patané,spotify:artist:0ocA2OjaXb4KyFX7zJE2Ld,23,"['argentine indie', 'cantautora argentina']",female
1380,Julieta Laso,Julieta Laso,spotify:artist:3mrFrZjfujaOttNRpDD4Vk,23,"['nuevo tango', 'tango cancion']",female
1381,Riddim Wise,Riddim Wise,spotify:artist:342L5QwFHvai7jhEeOfPtk,21,[],NA
1382,El Gato Muñoz,El Gato Muñoz,spotify:artist:0bRZ3w6EsnBEUZgMsJyCTO,18,[],NA
1383,KR3TURE,KR3TURE,spotify:artist:5Da6Z6taYuywICqGUwocwu,43,"['high vibe', 'livetronica']",male
1384,Adrián Juárez,Adrián Juárez,spotify:artist:4my2lowPHAuV5YMla0kBD2,2,[],male
1385,Juanito El Cantor,Juanito El Cantor,spotify:artist:0XOo1UrJtPQjLkILqMGusW,22,['indie folk argentino'],male
1386,El Chavez,El Chavez,spotify:artist:78At4Kngmy7acsoeNPRHZN,14,['deep latin alternative'],male
1387,Pablo Paz,Pablo Paz,spotify:artist:1JXqR4BbP8K0e5TrRsy1xy,4,[],male
1388,Wen,Wen,spotify:artist:0rjsdg29fNA8UHulvYuhP1,0,[],female
1389,Camanchaca,Camanchaca,spotify:artist:1WkG8BKt8T8Ot7tsxMjQqN,0,[],NA
1390,"Lagartijeando, Sajra","Lagartijeando, Sajra",spotify:artist:35QCd6zc2EDuVweI9cxD3W,0,[],male
1391,Fabián Zylberman,Fabián Zylberman,spotify:artist:2iy2Nm1eh2WxzwezH0CVRY,0,[],male
1392,Javier Cohen,Javier Cohen,spotify:artist:04XxVxTAdCKjwTlKyjApPp,1,[],male
1393,Quique Condomí,Quique Condomí,spotify:artist:00lxVGoCuBm1dJX0QPZyJD,0,[],male
1394,Hernan Ríos,Hernan Ríos,spotify:artist:0h0xEeJa6MntRaHxDfreHY,0,[],male
1395,Juan Parga,Juan Parga,spotify:artist:4dFdsaq6OSDuoO4AVpLyD0,0,[],male
1396,Fernando Ferandiere,Fernando Ferandiere,spotify:artist:1jw9mhpe0aIuf1Zc1GCA9Y,0,[],male
1397,Rosita Quiroga,Rosita Quiroga,spotify:artist:2NXDP8Xj6f3FCzLjkg0Ymw,4,['vintage tango'],female
1398,Armando Pontier,Armando Pontier,spotify:artist:1szZbhqQOu1TDHF4bqDeVM,20,"['tango', 'vintage tango']",male
1399,Domingo Lombardi,Domingo Lombardi,spotify:artist:5WHmXqz7OrlZzEaS8ta0E3,0,[],male
1400,José Gonzalez Castillo,José Gonzalez Castillo,spotify:artist:4oHopp05U0zeAslcCBZm1W,1,[],male
1401,Luis Brighenti,Luis Brighenti,spotify:artist:6DhrPJaf8hsK0FhoWkpoGK,0,[],male
1402,Francisco Canaro & His Orchestra,Francisco Canaro & His Orchestra,spotify:artist:118T4pkXEKg5wkWphove1a,7,['orquesta tipica'],male
1403,Cuarteto Guardia Vieja,Cuarteto Guardia Vieja,spotify:artist:54ZDvAQ5iZJLSOLJqu3QiA,14,"['orquesta tipica', 'tango', 'vintage tango']",NA
1404,Enrique Dizeo,Enrique Dizeo,spotify:artist:5em87S0fdnwKvZuQfEG8pJ,2,[],male
1405,Juan Carlos Cambón,Juan Carlos Cambón,spotify:artist:7hbAjlPzzra0hLgWomf1Sp,0,[],male
1406,Fernándo Díaz,Fernándo Díaz,spotify:artist:2VSfnXkBm9hvYZRNS2gujD,0,[],male
1407,BlackDali,BlackDali,spotify:artist:6fQBCAmdaMg4d9WYOMW58B,31,"['argentine reggae', 'reggae en espanol']",male
1408,Mateo Sujatovich,Mateo Sujatovich,spotify:artist:4B1yCLTGYZvR7OZXPczCmb,3,[],male
